#,P2Date,H2,TP2
365,18/04/2022 09:00:00,0.012461538,10.916
366,18/04/2022 09:15:00,0.013591716,10.988
367,18/04/2022 09:30:00,0.021514793,11.058
368,18/04/2022 09:45:00,0.013976331,11.111
369,18/04/2022 10:00:00,0.017656805,11.157
370,18/04/2022 10:15:00,0.014088757,11.212
371,18/04/2022 10:30:00,0.023840237,11.279
372,18/04/2022 10:45:00,0.019733728,11.359
373,18/04/2022 11:00:00,0.021153846,11.452
374,18/04/2022 11:15:00,0.022757396,11.548
375,18/04/2022 11:30:00,0.017136095,11.634
376,18/04/2022 11:45:00,0.019686391,11.728
377,18/04/2022 12:00:00,0.016390533,11.833
378,18/04/2022 12:15:00,0.017994083,11.94
379,18/04/2022 12:30:00,0.020343195,12.036
380,18/04/2022 12:45:00,0.029213018,12.124
381,18/04/2022 13:00:00,0.018627219,12.204
382,18/04/2022 13:15:00,0.016485207,12.279
383,18/04/2022 13:30:00,0.020976331,12.358
384,18/04/2022 13:45:00,0.022781065,12.444
385,18/04/2022 14:00:00,0.022573965,12.523
386,18/04/2022 14:15:00,0.024538462,12.604
387,18/04/2022 14:30:00,0.024136095,12.675
388,18/04/2022 14:45:00,0.025508876,12.717
389,18/04/2022 15:00:00,0.020023669,12.77
390,18/04/2022 15:15:00,0.017497041,12.8
391,18/04/2022 15:30:00,0.017946746,12.814
392,18/04/2022 15:45:00,0.020023669,12.829
393,18/04/2022 16:00:00,0.021378698,12.841
394,18/04/2022 16:15:00,0.022349112,12.846
395,18/04/2022 16:30:00,0.022893491,12.84
396,18/04/2022 16:45:00,0.022757396,12.825
397,18/04/2022 17:00:00,0.028195266,12.803
398,18/04/2022 17:15:00,0.022443787,12.778
399,18/04/2022 17:30:00,0.025491124,12.764
400,18/04/2022 17:45:00,0.024426036,12.752
401,18/04/2022 18:00:00,0.020272189,12.733
402,18/04/2022 18:15:00,0.023455621,12.702
403,18/04/2022 18:30:00,0.020568047,12.657
404,18/04/2022 18:45:00,0.020142012,12.604
405,18/04/2022 19:00:00,0.02212426,12.541
406,18/04/2022 19:15:00,0.020568047,12.47
407,18/04/2022 19:30:00,0.023431953,12.396
408,18/04/2022 19:45:00,0.018218935,12.323
409,18/04/2022 20:00:00,0.021491124,12.251
410,18/04/2022 20:15:00,0.020952663,12.183
411,18/04/2022 20:30:00,0.019284024,12.11
412,18/04/2022 20:45:00,0.019325444,12.036
413,18/04/2022 21:00:00,0.02291716,11.957
414,18/04/2022 21:15:00,0.017408284,11.878
415,18/04/2022 21:30:00,0.022733728,11.79
416,18/04/2022 21:45:00,0.018538462,11.71
417,18/04/2022 22:00:00,0.020792899,11.631
418,18/04/2022 22:15:00,0.021337278,11.551
419,18/04/2022 22:30:00,0.017857988,11.478
420,18/04/2022 22:45:00,0.017224852,11.399
421,18/04/2022 23:00:00,0.011970414,11.317
422,18/04/2022 23:15:00,0.01591716,11.23
423,18/04/2022 23:30:00,0.018218935,11.146
424,18/04/2022 23:45:00,0.020343195,11.067
425,19/04/2022 00:00:00,0.024337278,10.991
426,19/04/2022 00:15:00,0.022443787,10.915
427,19/04/2022 00:30:00,0.018378698,10.838
428,19/04/2022 00:45:00,0.017497041,10.762
429,19/04/2022 01:00:00,0.018106509,10.689
430,19/04/2022 01:15:00,0.017585799,10.615
431,19/04/2022 01:30:00,0.012869822,10.548
432,19/04/2022 01:45:00,0.022195266,10.488
433,19/04/2022 02:00:00,0.017857988,10.436
434,19/04/2022 02:15:00,0.00835503,10.392
435,19/04/2022 02:30:00,0.019775148,10.354
436,19/04/2022 02:45:00,0.019414201,10.314
437,19/04/2022 03:00:00,0.018491124,10.277
438,19/04/2022 03:15:00,0.011313609,10.239
439,19/04/2022 03:30:00,0.016100592,10.205
440,19/04/2022 03:45:00,0.014224852,10.17
441,19/04/2022 04:00:00,0.013071006,10.138
442,19/04/2022 04:15:00,0.017207101,10.11
443,19/04/2022 04:30:00,0.018988166,10.083
444,19/04/2022 04:45:00,0.022349112,10.061
445,19/04/2022 05:00:00,0.01808284,10.041
446,19/04/2022 05:15:00,0.016005917,10.021
447,19/04/2022 05:30:00,0.023343195,9.997
448,19/04/2022 05:45:00,0.015443787,9.969
449,19/04/2022 06:00:00,0.016254438,9.94
450,19/04/2022 06:15:00,0.018514793,9.926
