#,dtes,temperture depth 1 [C],temperture depth 2 [C],temperture depth 3 [C],temperture depth 4 [C],
1678,20/05/2019 11:15:00,13.165,12.453,11.412,10.62,
1679,20/05/2019 11:30:00,13.206,12.455,11.414,10.623,
1680,20/05/2019 11:45:00,13.246,12.456,11.415,10.625,
1681,20/05/2019 12:00:00,13.293,12.459,11.415,10.628,
1682,20/05/2019 12:15:00,13.341,12.462,11.417,10.629,
1683,20/05/2019 12:30:00,13.392,12.468,11.418,10.631,
1684,20/05/2019 12:45:00,13.449,12.474,11.42,10.634,
1685,20/05/2019 13:00:00,13.503,12.482,11.42,10.635,
1686,20/05/2019 13:15:00,13.55,12.491,11.422,10.637,
1687,20/05/2019 13:30:00,13.593,12.502,11.423,10.64,
1688,20/05/2019 13:45:00,13.632,12.514,11.425,10.641,
1689,20/05/2019 14:00:00,13.666,12.526,11.426,10.643,
1690,20/05/2019 14:15:00,13.7,12.538,11.428,10.644,
1691,20/05/2019 14:30:00,13.735,12.551,11.429,10.647,
1692,20/05/2019 14:45:00,13.766,12.567,11.431,10.649,
1693,20/05/2019 15:00:00,13.795,12.58,11.432,10.65,
1694,20/05/2019 15:15:00,13.816,12.594,11.432,10.652,
1695,20/05/2019 15:30:00,13.831,12.607,11.434,10.654,
1696,20/05/2019 15:45:00,13.846,12.622,11.435,10.655,
1697,20/05/2019 16:00:00,13.862,12.636,11.437,10.657,
1698,20/05/2019 16:15:00,13.882,12.65,11.438,10.658,
1699,20/05/2019 16:30:00,13.907,12.663,11.44,10.66,
1700,20/05/2019 16:45:00,13.936,12.677,11.443,10.661,
1701,20/05/2019 17:00:00,13.964,12.69,11.444,10.663,
1702,20/05/2019 17:15:00,13.988,12.704,11.447,10.663,
1703,20/05/2019 17:30:00,14.009,12.717,11.45,10.664,
1704,20/05/2019 17:45:00,14.026,12.731,11.453,10.666,
1705,20/05/2019 18:00:00,14.039,12.745,11.456,10.667,
1706,20/05/2019 18:15:00,14.051,12.758,11.461,10.669,
1707,20/05/2019 18:30:00,14.06,12.772,11.464,10.67,
1708,20/05/2019 18:45:00,14.066,12.785,11.467,10.672,
1709,20/05/2019 19:00:00,14.069,12.799,11.472,10.675,
1710,20/05/2019 19:15:00,14.069,12.811,11.475,10.676,
1711,20/05/2019 19:30:00,14.066,12.823,11.479,10.678,
1712,20/05/2019 19:45:00,14.063,12.834,11.482,10.68,
1713,20/05/2019 20:00:00,14.059,12.844,11.485,10.681,
1714,20/05/2019 20:15:00,14.053,12.855,11.49,10.683,
1715,20/05/2019 20:30:00,14.047,12.865,11.494,10.684,
1716,20/05/2019 20:45:00,14.039,12.874,11.497,10.686,
1717,20/05/2019 21:00:00,14.03,12.882,11.502,10.687,
1718,20/05/2019 21:15:00,14.02,12.891,11.507,10.689,
1719,20/05/2019 21:30:00,14.006,12.897,11.511,10.692,
1720,20/05/2019 21:45:00,13.991,12.904,11.516,10.693,
1721,20/05/2019 22:00:00,13.975,12.91,11.52,10.695,
1722,20/05/2019 22:15:00,13.958,12.916,11.525,10.696,
1723,20/05/2019 22:30:00,13.942,12.921,11.531,10.699,
1724,20/05/2019 22:45:00,13.924,12.925,11.535,10.701,
1725,20/05/2019 23:00:00,13.906,12.929,11.54,10.702,
1726,20/05/2019 23:15:00,13.888,12.932,11.545,10.705,
1727,20/05/2019 23:30:00,13.87,12.935,11.549,10.707,
1728,20/05/2019 23:45:00,13.85,12.936,11.552,10.709,
1729,21/05/2019 00:00:00,13.829,12.936,11.558,10.712,
1730,21/05/2019 00:15:00,13.807,12.938,11.563,10.713,
1731,21/05/2019 00:30:00,13.783,12.938,11.567,10.716,
1732,21/05/2019 00:45:00,13.759,12.938,11.572,10.719,
1733,21/05/2019 01:00:00,13.736,12.936,11.576,10.721,
1734,21/05/2019 01:15:00,13.714,12.935,11.581,10.724,
1735,21/05/2019 01:30:00,13.691,12.933,11.584,10.725,
1736,21/05/2019 01:45:00,13.667,12.93,11.589,10.728,
1737,21/05/2019 02:00:00,13.645,12.927,11.593,10.731,
1738,21/05/2019 02:15:00,13.622,12.924,11.596,10.733,
1739,21/05/2019 02:30:00,13.598,12.919,11.601,10.736,
1740,21/05/2019 02:45:00,13.575,12.916,11.605,10.738,
1741,21/05/2019 03:00:00,13.551,12.912,11.608,10.741,
1742,21/05/2019 03:15:00,13.527,12.907,11.611,10.744,
1743,21/05/2019 03:30:00,13.505,12.901,11.616,10.747,
1744,21/05/2019 03:45:00,13.481,12.895,11.619,10.748,
1745,21/05/2019 04:00:00,13.455,12.889,11.622,10.751,
1746,21/05/2019 04:15:00,13.431,12.883,11.625,10.754,
1747,21/05/2019 04:30:00,13.407,12.877,11.628,10.756,
1748,21/05/2019 04:45:00,13.383,12.87,11.631,10.759,
1749,21/05/2019 05:00:00,13.359,12.864,11.634,10.762,
1750,21/05/2019 05:15:00,13.335,12.856,11.637,10.765,
1751,21/05/2019 05:30:00,13.311,12.849,11.64,10.767,
1752,21/05/2019 05:45:00,13.287,12.84,11.642,10.77,
1753,21/05/2019 06:00:00,13.264,12.832,11.643,10.773,
1754,21/05/2019 06:15:00,13.24,12.823,11.646,10.774,
1755,21/05/2019 06:30:00,13.218,12.814,11.646,10.777,
1756,21/05/2019 06:45:00,13.195,12.805,11.649,10.78,
1757,21/05/2019 07:00:00,13.172,12.796,11.649,10.782,
1758,21/05/2019 07:15:00,13.151,12.787,11.651,10.785,
1759,21/05/2019 07:30:00,13.132,12.778,11.652,10.786,
1760,21/05/2019 07:45:00,13.112,12.767,11.654,10.789,
1761,21/05/2019 08:00:00,13.094,12.758,11.655,10.793,
1762,21/05/2019 08:15:00,13.076,12.749,11.655,10.794,
1763,21/05/2019 08:30:00,13.06,12.739,11.657,10.796,
1764,21/05/2019 08:45:00,13.044,12.73,11.657,10.799,
1765,21/05/2019 09:00:00,13.029,12.719,11.657,10.8,
1766,21/05/2019 09:15:00,13.017,12.71,11.657,10.803,
1767,21/05/2019 09:30:00,13.004,12.699,11.658,10.805,
1768,21/05/2019 09:45:00,12.99,12.69,11.658,10.808,
1769,21/05/2019 10:00:00,12.978,12.681,11.658,10.809,
1770,21/05/2019 10:15:00,12.966,12.671,11.657,10.811,
1771,21/05/2019 10:30:00,12.954,12.662,11.657,10.814,
1772,21/05/2019 10:45:00,12.945,12.653,11.655,10.815,
1773,21/05/2019 11:00:00,12.936,12.644,11.654,10.817,
1774,21/05/2019 11:15:00,12.925,12.634,11.654,10.818,
1775,21/05/2019 11:30:00,12.916,12.625,11.652,10.82,
1776,21/05/2019 11:45:00,12.909,12.616,11.649,10.822,
1777,21/05/2019 12:00:00,12.903,12.607,11.648,10.823,
1778,21/05/2019 12:15:00,12.897,12.6,11.646,10.825,
1779,21/05/2019 12:30:00,12.894,12.591,11.645,10.826,
1780,21/05/2019 12:45:00,12.889,12.583,11.642,10.828,
1781,21/05/2019 13:00:00,12.885,12.574,11.64,10.828,
1782,21/05/2019 13:15:00,12.879,12.567,11.639,10.829,
1783,21/05/2019 13:30:00,12.873,12.559,11.637,10.831,
1784,21/05/2019 13:45:00,12.868,12.553,11.636,10.832,
1785,21/05/2019 14:00:00,12.862,12.545,11.634,10.834,
1786,21/05/2019 14:15:00,12.859,12.539,11.631,10.834,
1787,21/05/2019 14:30:00,12.856,12.532,11.63,10.835,
1788,21/05/2019 14:45:00,12.855,12.526,11.628,10.837,
1789,21/05/2019 15:00:00,12.853,12.52,11.627,10.837,
1790,21/05/2019 15:15:00,12.855,12.514,11.624,10.838,
1791,21/05/2019 15:30:00,12.856,12.508,11.622,10.84,
1792,21/05/2019 15:45:00,12.859,12.502,11.62,10.84,
1793,21/05/2019 16:00:00,12.862,12.496,11.617,10.841,
1794,21/05/2019 16:15:00,12.862,12.491,11.616,10.841,
1795,21/05/2019 16:30:00,12.862,12.487,11.613,10.843,
1796,21/05/2019 16:45:00,12.861,12.482,11.611,10.843,
1797,21/05/2019 17:00:00,12.861,12.477,11.61,10.843,
1798,21/05/2019 17:15:00,12.861,12.473,11.607,10.844,
1799,21/05/2019 17:30:00,12.861,12.468,11.605,10.844,
1800,21/05/2019 17:45:00,12.859,12.465,11.602,10.846,
1801,21/05/2019 18:00:00,12.858,12.461,11.601,10.846,
1802,21/05/2019 18:15:00,12.856,12.458,11.599,10.846,
1803,21/05/2019 18:30:00,12.853,12.455,11.598,10.847,
1804,21/05/2019 18:45:00,12.849,12.452,11.596,10.847,
1805,21/05/2019 19:00:00,12.844,12.447,11.593,10.847,
1806,21/05/2019 19:15:00,12.838,12.444,11.592,10.849,
1807,21/05/2019 19:30:00,12.832,12.441,11.59,10.849,
1808,21/05/2019 19:45:00,12.825,12.438,11.589,10.849,
1809,21/05/2019 20:00:00,12.815,12.435,11.587,10.849,
1810,21/05/2019 20:15:00,12.808,12.431,11.586,10.85,
1811,21/05/2019 20:30:00,12.797,12.428,11.584,10.85,
1812,21/05/2019 20:45:00,12.788,12.425,11.583,10.85,
1813,21/05/2019 21:00:00,12.779,12.42,11.581,10.85,
1814,21/05/2019 21:15:00,12.769,12.417,11.579,10.852,
1815,21/05/2019 21:30:00,12.758,12.412,11.578,10.852,
1816,21/05/2019 21:45:00,12.748,12.408,11.576,10.852,
1817,21/05/2019 22:00:00,12.737,12.403,11.575,10.852,
1818,21/05/2019 22:15:00,12.725,12.4,11.573,10.852,
1819,21/05/2019 22:30:00,12.714,12.394,11.572,10.852,
1820,21/05/2019 22:45:00,12.702,12.39,11.57,10.854,
1821,21/05/2019 23:00:00,12.69,12.385,11.569,10.854,
1822,21/05/2019 23:15:00,12.678,12.381,11.567,10.854,
1823,21/05/2019 23:30:00,12.665,12.376,11.566,10.854,
1824,21/05/2019 23:45:00,12.653,12.37,11.564,10.854,
1825,22/05/2019 00:00:00,12.639,12.366,11.563,10.854,
1826,22/05/2019 00:15:00,12.625,12.36,11.561,10.854,
1827,22/05/2019 00:30:00,12.613,12.354,11.56,10.854,
1828,22/05/2019 00:45:00,12.6,12.348,11.558,10.854,
1829,22/05/2019 01:00:00,12.586,12.343,11.557,10.854,
1830,22/05/2019 01:15:00,12.574,12.337,11.555,10.855,
1831,22/05/2019 01:30:00,12.559,12.331,11.554,10.855,
1832,22/05/2019 01:45:00,12.545,12.323,11.552,10.855,
1833,22/05/2019 02:00:00,12.53,12.317,11.549,10.855,
1834,22/05/2019 02:15:00,12.515,12.311,11.548,10.855,
1835,22/05/2019 02:30:00,12.499,12.305,11.546,10.855,
1836,22/05/2019 02:45:00,12.482,12.298,11.545,10.855,
1837,22/05/2019 03:00:00,12.464,12.292,11.543,10.855,
1838,22/05/2019 03:15:00,12.444,12.284,11.542,10.855,
1839,22/05/2019 03:30:00,12.422,12.276,11.54,10.855,
1840,22/05/2019 03:45:00,12.399,12.27,11.538,10.855,
1841,22/05/2019 04:00:00,12.375,12.263,11.535,10.855,
1842,22/05/2019 04:15:00,12.349,12.254,11.534,10.855,
1843,22/05/2019 04:30:00,12.32,12.246,11.532,10.855,
1844,22/05/2019 04:45:00,12.29,12.237,11.531,10.855,
1845,22/05/2019 05:00:00,12.26,12.228,11.528,10.855,
1846,22/05/2019 05:15:00,12.23,12.219,11.526,10.855,
1847,22/05/2019 05:30:00,12.201,12.21,11.525,10.855,
1848,22/05/2019 05:45:00,12.172,12.199,11.522,10.855,
1849,22/05/2019 06:00:00,12.146,12.189,11.52,10.855,
1850,22/05/2019 06:15:00,12.124,12.178,11.517,10.855,
1851,22/05/2019 06:30:00,12.104,12.166,11.516,10.855,
1852,22/05/2019 06:45:00,12.087,12.155,11.513,10.855,
1853,22/05/2019 07:00:00,12.071,12.143,11.511,10.855,
1854,22/05/2019 07:15:00,12.056,12.131,11.508,10.854,
1855,22/05/2019 07:30:00,12.045,12.121,11.505,10.854,
1856,22/05/2019 07:45:00,12.04,12.109,11.504,10.854,
1857,22/05/2019 08:00:00,12.04,12.098,11.501,10.854,
1858,22/05/2019 08:15:00,12.046,12.087,11.497,10.854,
1859,22/05/2019 08:30:00,12.057,12.075,11.494,10.854,
1860,22/05/2019 08:45:00,12.069,12.066,11.491,10.854,
1861,22/05/2019 09:00:00,12.09,12.057,11.488,10.852,
1862,22/05/2019 09:15:00,12.118,12.048,11.485,10.852,
1863,22/05/2019 09:30:00,12.149,12.04,11.482,10.852,
1864,22/05/2019 09:45:00,12.187,12.033,11.479,10.852,
1865,22/05/2019 10:00:00,12.216,12.027,11.476,10.852,
1866,22/05/2019 10:15:00,12.24,12.022,11.473,10.85,
1867,22/05/2019 10:30:00,12.257,12.019,11.47,10.85,
1868,22/05/2019 10:45:00,12.278,12.016,11.466,10.85,
1869,22/05/2019 11:00:00,12.295,12.015,11.463,10.85,
1870,22/05/2019 11:15:00,12.323,12.013,11.46,10.849,
1871,22/05/2019 11:30:00,12.355,12.013,11.456,10.849,
1872,22/05/2019 11:45:00,12.394,12.013,11.453,10.849,
1873,22/05/2019 12:00:00,12.438,12.015,11.45,10.849,
1874,22/05/2019 12:15:00,12.477,12.016,11.447,10.847,
1875,22/05/2019 12:30:00,12.512,12.019,11.444,10.847,
1876,22/05/2019 12:45:00,12.539,12.022,11.441,10.846,
1877,22/05/2019 13:00:00,12.571,12.027,11.438,10.846,
1878,22/05/2019 13:15:00,12.607,12.033,11.437,10.846,
1879,22/05/2019 13:30:00,12.645,12.039,11.434,10.844,
1880,22/05/2019 13:45:00,12.702,12.045,11.431,10.844,
1881,22/05/2019 14:00:00,12.752,12.053,11.429,10.844,
1882,22/05/2019 14:15:00,12.787,12.06,11.426,10.843,
1883,22/05/2019 14:30:00,12.841,12.071,11.425,10.843,
1884,22/05/2019 14:45:00,12.898,12.08,11.423,10.841,
1885,22/05/2019 15:00:00,12.932,12.09,11.422,10.841,
1886,22/05/2019 15:15:00,12.95,12.102,11.42,10.84,
1887,22/05/2019 15:30:00,12.968,12.115,11.418,10.84,
1888,22/05/2019 15:45:00,12.986,12.128,11.417,10.838,
1889,22/05/2019 16:00:00,13.002,12.14,11.415,10.838,
1890,22/05/2019 16:15:00,13.019,12.152,11.414,10.837,
1891,22/05/2019 16:30:00,13.046,12.165,11.414,10.837,
1892,22/05/2019 16:45:00,13.076,12.178,11.412,10.837,
1893,22/05/2019 17:00:00,13.1,12.19,11.412,10.835,
1894,22/05/2019 17:15:00,13.118,12.202,11.412,10.834,
1895,22/05/2019 17:30:00,13.136,12.214,11.412,10.834,
1896,22/05/2019 17:45:00,13.151,12.227,11.412,10.834,
1897,22/05/2019 18:00:00,13.16,12.239,11.412,10.832,
1898,22/05/2019 18:15:00,13.163,12.251,11.412,10.832,
1899,22/05/2019 18:30:00,13.163,12.263,11.412,10.831,
1900,22/05/2019 18:45:00,13.162,12.273,11.412,10.831,
1901,22/05/2019 19:00:00,13.157,12.284,11.414,10.829,
1902,22/05/2019 19:15:00,13.15,12.295,11.415,10.829,
1903,22/05/2019 19:30:00,13.139,12.305,11.415,10.828,
1904,22/05/2019 19:45:00,13.126,12.314,11.417,10.828,
1905,22/05/2019 20:00:00,13.109,12.322,11.418,10.828,
1906,22/05/2019 20:15:00,13.09,12.329,11.42,10.826,
1907,22/05/2019 20:30:00,13.069,12.337,11.422,10.826,
1908,22/05/2019 20:45:00,13.044,12.343,11.423,10.826,
1909,22/05/2019 21:00:00,13.019,12.348,11.425,10.826,
1910,22/05/2019 21:15:00,12.992,12.352,11.426,10.826,
1911,22/05/2019 21:30:00,12.963,12.355,11.428,10.825,
1912,22/05/2019 21:45:00,12.935,12.358,11.431,10.825,
1913,22/05/2019 22:00:00,12.904,12.358,11.432,10.825,
1914,22/05/2019 22:15:00,12.874,12.36,11.434,10.825,
1915,22/05/2019 22:30:00,12.843,12.36,11.437,10.825,
1916,22/05/2019 22:45:00,12.812,12.358,11.438,10.825,
1917,22/05/2019 23:00:00,12.781,12.355,11.44,10.825,
1918,22/05/2019 23:15:00,12.749,12.354,11.441,10.825,
1919,22/05/2019 23:30:00,12.717,12.349,11.443,10.825,
1920,22/05/2019 23:45:00,12.687,12.344,11.446,10.825,
1921,23/05/2019 00:00:00,12.657,12.34,11.447,10.825,
1922,23/05/2019 00:15:00,12.625,12.335,11.449,10.825,
1923,23/05/2019 00:30:00,12.594,12.329,11.45,10.825,
1924,23/05/2019 00:45:00,12.562,12.322,11.452,10.826,
1925,23/05/2019 01:00:00,12.53,12.316,11.453,10.826,
1926,23/05/2019 01:15:00,12.497,12.307,11.455,10.826,
1927,23/05/2019 01:30:00,12.465,12.299,11.456,10.826,
1928,23/05/2019 01:45:00,12.434,12.29,11.456,10.828,
1929,23/05/2019 02:00:00,12.402,12.281,11.458,10.828,
1930,23/05/2019 02:15:00,12.37,12.272,11.46,10.828,
1931,23/05/2019 02:30:00,12.338,12.261,11.46,10.829,
1932,23/05/2019 02:45:00,12.307,12.251,11.46,10.829,
1933,23/05/2019 03:00:00,12.276,12.24,11.461,10.829,
1934,23/05/2019 03:15:00,12.245,12.23,11.461,10.831,
1935,23/05/2019 03:30:00,12.214,12.217,11.461,10.831,
1936,23/05/2019 03:45:00,12.184,12.207,11.461,10.831,
1937,23/05/2019 04:00:00,12.152,12.195,11.461,10.832,
1938,23/05/2019 04:15:00,12.122,12.181,11.461,10.832,
1939,23/05/2019 04:30:00,12.093,12.169,11.46,10.834,
1940,23/05/2019 04:45:00,12.063,12.157,11.46,10.834,
1941,23/05/2019 05:00:00,12.033,12.143,11.46,10.834,
1942,23/05/2019 05:15:00,12.004,12.13,11.458,10.835,
1943,23/05/2019 05:30:00,11.975,12.116,11.456,10.835,
1944,23/05/2019 05:45:00,11.95,12.102,11.456,10.835,
1945,23/05/2019 06:00:00,11.927,12.089,11.455,10.837,
1946,23/05/2019 06:15:00,11.907,12.075,11.453,10.837,
1947,23/05/2019 06:30:00,11.892,12.06,11.452,10.837,
1948,23/05/2019 06:45:00,11.878,12.046,11.45,10.838,
1949,23/05/2019 07:00:00,11.868,12.033,11.447,10.838,
1950,23/05/2019 07:15:00,11.859,12.019,11.446,10.838,
1951,23/05/2019 07:30:00,11.851,12.006,11.444,10.84,
1952,23/05/2019 07:45:00,11.85,11.993,11.441,10.84,
1953,23/05/2019 08:00:00,11.856,11.98,11.44,10.84,
1954,23/05/2019 08:15:00,11.868,11.968,11.437,10.84,
1955,23/05/2019 08:30:00,11.884,11.957,11.434,10.841,
1956,23/05/2019 08:45:00,11.907,11.947,11.431,10.841,
1957,23/05/2019 09:00:00,11.936,11.936,11.429,10.841,
1958,23/05/2019 09:15:00,11.968,11.927,11.426,10.841,
1959,23/05/2019 09:30:00,12.004,11.919,11.423,10.841,
1960,23/05/2019 09:45:00,12.042,11.913,11.42,10.841,
1961,23/05/2019 10:00:00,12.081,11.909,11.417,10.841,
1962,23/05/2019 10:15:00,12.122,11.904,11.414,10.841,
1963,23/05/2019 10:30:00,12.166,11.903,11.412,10.841,
1964,23/05/2019 10:45:00,12.214,11.901,11.409,10.843,
1965,23/05/2019 11:00:00,12.267,11.901,11.406,10.843,
1966,23/05/2019 11:15:00,12.329,11.903,11.403,10.843,
1967,23/05/2019 11:30:00,12.397,11.906,11.4,10.841,
1968,23/05/2019 11:45:00,12.473,11.91,11.397,10.841,
1969,23/05/2019 12:00:00,12.551,11.916,11.394,10.841,
1970,23/05/2019 12:15:00,12.624,11.924,11.391,10.841,
1971,23/05/2019 12:30:00,12.693,11.933,11.39,10.841,
1972,23/05/2019 12:45:00,12.757,11.945,11.387,10.841,
1973,23/05/2019 13:00:00,12.817,11.957,11.385,10.841,
1974,23/05/2019 13:15:00,12.883,11.972,11.382,10.841,
1975,23/05/2019 13:30:00,12.956,11.987,11.38,10.84,
1976,23/05/2019 13:45:00,13.031,12.004,11.379,10.84,
1977,23/05/2019 14:00:00,13.105,12.022,11.377,10.84,
1978,23/05/2019 14:15:00,13.175,12.04,11.376,10.84,
1979,23/05/2019 14:30:00,13.242,12.062,11.374,10.838,
1980,23/05/2019 14:45:00,13.309,12.083,11.373,10.838,
1981,23/05/2019 15:00:00,13.377,12.104,11.373,10.838,
1982,23/05/2019 15:15:00,13.445,12.127,11.371,10.837,
1983,23/05/2019 15:30:00,13.509,12.151,11.373,10.837,
1984,23/05/2019 15:45:00,13.574,12.175,11.371,10.837,
1985,23/05/2019 16:00:00,13.635,12.201,11.373,10.835,
1986,23/05/2019 16:15:00,13.693,12.227,11.373,10.835,
1987,23/05/2019 16:30:00,13.748,12.254,11.374,10.835,
1988,23/05/2019 16:45:00,13.796,12.281,11.376,10.834,
1989,23/05/2019 17:00:00,13.841,12.308,11.377,10.834,
1990,23/05/2019 17:15:00,13.883,12.335,11.379,10.832,
1991,23/05/2019 17:30:00,13.918,12.363,11.382,10.832,
1992,23/05/2019 17:45:00,13.946,12.39,11.384,10.832,
1993,23/05/2019 18:00:00,13.97,12.417,11.387,10.831,
1994,23/05/2019 18:15:00,13.99,12.444,11.39,10.831,
1995,23/05/2019 18:30:00,14.003,12.47,11.393,10.831,
1996,23/05/2019 18:45:00,14.015,12.496,11.397,10.831,
1997,23/05/2019 19:00:00,14.023,12.52,11.4,10.829,
1998,23/05/2019 19:15:00,14.027,12.542,11.405,10.829,
1999,23/05/2019 19:30:00,14.029,12.565,11.409,10.829,
2000,23/05/2019 19:45:00,14.026,12.588,11.414,10.829,
2001,23/05/2019 20:00:00,14.02,12.609,11.418,10.829,
2002,23/05/2019 20:15:00,14.011,12.628,11.423,10.829,
2003,23/05/2019 20:30:00,13.997,12.647,11.429,10.829,
2004,23/05/2019 20:45:00,13.979,12.665,11.434,10.829,
2005,23/05/2019 21:00:00,13.96,12.68,11.44,10.829,
2006,23/05/2019 21:15:00,13.936,12.696,11.446,10.829,
2007,23/05/2019 21:30:00,13.91,12.71,11.452,10.831,
2008,23/05/2019 21:45:00,13.883,12.722,11.458,10.831,
2009,23/05/2019 22:00:00,13.855,12.734,11.463,10.831,
2010,23/05/2019 22:15:00,13.825,12.743,11.469,10.832,
2011,23/05/2019 22:30:00,13.792,12.752,11.476,10.832,
2012,23/05/2019 22:45:00,13.76,12.76,11.482,10.834,
2013,23/05/2019 23:00:00,13.729,12.767,11.488,10.834,
2014,23/05/2019 23:15:00,13.697,12.772,11.494,10.835,
2015,23/05/2019 23:30:00,13.666,12.776,11.501,10.837,
2016,23/05/2019 23:45:00,13.634,12.779,11.507,10.837,
2017,24/05/2019 00:00:00,13.602,12.781,11.513,10.838,
2018,24/05/2019 00:15:00,13.571,12.782,11.519,10.84,
2019,24/05/2019 00:30:00,13.539,12.782,11.525,10.841,
2020,24/05/2019 00:45:00,13.509,12.782,11.531,10.843,
2021,24/05/2019 01:00:00,13.482,12.781,11.537,10.844,
2022,24/05/2019 01:15:00,13.454,12.779,11.543,10.846,
2023,24/05/2019 01:30:00,13.425,12.778,11.548,10.847,
2024,24/05/2019 01:45:00,13.398,12.775,11.554,10.849,
2025,24/05/2019 02:00:00,13.37,12.77,11.558,10.852,
2026,24/05/2019 02:15:00,13.341,12.766,11.564,10.854,
2027,24/05/2019 02:30:00,13.312,12.763,11.569,10.855,
2028,24/05/2019 02:45:00,13.284,12.757,11.573,10.857,
2029,24/05/2019 03:00:00,13.258,12.752,11.579,10.86,
2030,24/05/2019 03:15:00,13.234,12.746,11.584,10.861,
2031,24/05/2019 03:30:00,13.21,12.74,11.587,10.864,
2032,24/05/2019 03:45:00,13.183,12.733,11.592,10.866,
2033,24/05/2019 04:00:00,13.154,12.726,11.596,10.867,
2034,24/05/2019 04:15:00,13.124,12.719,11.599,10.87,
2035,24/05/2019 04:30:00,13.093,12.711,11.604,10.872,
2036,24/05/2019 04:45:00,13.061,12.702,11.607,10.875,
2037,24/05/2019 05:00:00,13.031,12.695,11.61,10.876,
2038,24/05/2019 05:15:00,13.002,12.686,11.613,10.879,
2039,24/05/2019 05:30:00,12.974,12.677,11.616,10.883,
2040,24/05/2019 05:45:00,12.947,12.668,11.619,10.884,
2041,24/05/2019 06:00:00,12.921,12.657,11.622,10.887,
2042,24/05/2019 06:15:00,12.895,12.648,11.624,10.889,
2043,24/05/2019 06:30:00,12.873,12.637,11.627,10.89,
2044,24/05/2019 06:45:00,12.852,12.627,11.628,10.893,
2045,24/05/2019 07:00:00,12.832,12.616,11.63,10.895,
2046,24/05/2019 07:15:00,12.815,12.606,11.633,10.898,
2047,24/05/2019 07:30:00,12.805,12.595,11.634,10.899,
2048,24/05/2019 07:45:00,12.799,12.585,11.636,10.902,
2049,24/05/2019 08:00:00,12.799,12.574,11.636,10.904,
2050,24/05/2019 08:15:00,12.806,12.564,11.637,10.907,
2051,24/05/2019 08:30:00,12.817,12.554,11.639,10.908,
2052,24/05/2019 08:45:00,12.835,12.545,11.64,10.912,
2053,24/05/2019 09:00:00,12.861,12.538,11.64,10.913,
2054,24/05/2019 09:15:00,12.894,12.53,11.642,10.916,
2055,24/05/2019 09:30:00,12.924,12.524,11.643,10.918,
2056,24/05/2019 09:45:00,12.948,12.52,11.645,10.919,
2057,24/05/2019 10:00:00,12.975,12.515,11.645,10.922,
2058,24/05/2019 10:15:00,13.001,12.512,11.646,10.924,
2059,24/05/2019 10:30:00,13.029,12.511,11.646,10.925,
2060,24/05/2019 10:45:00,13.064,12.511,11.646,10.928,
2061,24/05/2019 11:00:00,13.105,12.511,11.648,10.93,
2062,24/05/2019 11:15:00,13.151,12.512,11.648,10.931,
2063,24/05/2019 11:30:00,13.2,12.514,11.648,10.934,
2064,24/05/2019 11:45:00,13.252,12.517,11.649,10.936,
2065,24/05/2019 12:00:00,13.309,12.523,11.649,10.937,
2066,24/05/2019 12:15:00,13.373,12.527,11.649,10.939,
2067,24/05/2019 12:30:00,13.428,12.535,11.649,10.942,
2068,24/05/2019 12:45:00,13.475,12.544,11.649,10.944,
2069,24/05/2019 13:00:00,13.523,12.554,11.651,10.945,
2070,24/05/2019 13:15:00,13.575,12.565,11.651,10.947,
2071,24/05/2019 13:30:00,13.635,12.577,11.652,10.948,
2072,24/05/2019 13:45:00,13.693,12.591,11.652,10.95,
2073,24/05/2019 14:00:00,13.753,12.604,11.652,10.951,
2074,24/05/2019 14:15:00,13.813,12.619,11.654,10.953,
2075,24/05/2019 14:30:00,13.868,12.636,11.655,10.954,
2076,24/05/2019 14:45:00,13.925,12.653,11.655,10.954,
2077,24/05/2019 15:00:00,13.987,12.671,11.657,10.956,
2078,24/05/2019 15:15:00,14.05,12.69,11.658,10.957,
2079,24/05/2019 15:30:00,14.104,12.71,11.66,10.959,
2080,24/05/2019 15:45:00,14.146,12.73,11.661,10.959,
2081,24/05/2019 16:00:00,14.188,12.751,11.665,10.96,
2082,24/05/2019 16:15:00,14.235,12.772,11.666,10.962,
2083,24/05/2019 16:30:00,14.285,12.793,11.668,10.963,
2084,24/05/2019 16:45:00,14.327,12.815,11.671,10.963,
2085,24/05/2019 17:00:00,14.358,12.837,11.674,10.965,
2086,24/05/2019 17:15:00,14.375,12.859,11.675,10.966,
2087,24/05/2019 17:30:00,14.39,12.882,11.678,10.966,
2088,24/05/2019 17:45:00,14.409,12.903,11.681,10.968,
2089,24/05/2019 18:00:00,14.432,12.924,11.686,10.969,
2090,24/05/2019 18:15:00,14.454,12.945,11.689,10.969,
2091,24/05/2019 18:30:00,14.472,12.966,11.693,10.971,
2092,24/05/2019 18:45:00,14.484,12.986,11.696,10.972,
2093,24/05/2019 19:00:00,14.495,13.005,11.701,10.972,
2094,24/05/2019 19:15:00,14.503,13.025,11.705,10.974,
2095,24/05/2019 19:30:00,14.511,13.043,11.71,10.976,
2096,24/05/2019 19:45:00,14.517,13.061,11.715,10.977,
2097,24/05/2019 20:00:00,14.52,13.078,11.721,10.979,
2098,24/05/2019 20:15:00,14.518,13.094,11.725,10.979,
2099,24/05/2019 20:30:00,14.514,13.111,11.731,10.98,
