x0x23,dates,pressure_differential_m,temperature_stream_C
1277,26/05/2021 00:00:00,0.00229155801330488,11.6738647760271
1278,26/05/2021 00:15:00,0.000704897297632396,11.6619505587642
1279,26/05/2021 00:30:00,0.00105022909337428,11.6510282420807
1280,26/05/2021 00:45:00,0.00217274330412427,11.6414127148444
1281,26/05/2021 01:00:00,0.00227350215393353,11.6335166447648
1282,26/05/2021 01:15:00,0.00190500105082888,11.6267013099734
1283,26/05/2021 01:30:00,0.00207926788226589,11.6198910226309
1284,26/05/2021 01:45:00,0.0013260594471335,11.6124288665507
1285,26/05/2021 02:00:00,0.000719477258831723,11.6038052398938
1286,26/05/2021 02:15:00,0.00152183590348332,11.5945479388173
1287,26/05/2021 02:30:00,0.00150620750027252,11.5863269321073
1288,26/05/2021 02:45:00,0.000677357495648172,11.5795166447647
1289,26/05/2021 03:00:00,0.000486214461492392,11.574223002187
1290,26/05/2021 03:15:00,0.000346529862908172,11.5707608461068
1291,26/05/2021 03:30:00,-0.000547940753803747,11.5682936425778
1292,26/05/2021 03:45:00,0.000478180637952118,11.5652391538932
1293,26/05/2021 04:00:00,0.00240131031529241,11.5611352239729
1294,26/05/2021 04:15:00,0.00362675197200264,11.5562391538932
1295,26/05/2021 04:30:00,0.00405394346551869,11.5502936425778
1296,26/05/2021 04:45:00,0.00353736077988643,11.5437608461068
1297,26/05/2021 05:00:00,0.00256392052996491,11.5384954456097
1298,26/05/2021 05:15:00,0.00249266063736941,11.5363915156894
1299,26/05/2021 05:30:00,0.00342944071930354,11.5380877782141
1300,26/05/2021 05:45:00,0.00435833863755328,11.5427890881875
1301,26/05/2021 06:00:00,0.00524881308142833,11.5499011175284
1302,26/05/2021 06:15:00,0.00601956561759812,11.5586155272363
1303,26/05/2021 06:30:00,0.00624576864248506,11.5674076673957
1304,26/05/2021 06:45:00,0.00677102246421744,11.5772280496357
1305,26/05/2021 07:00:00,0.00736973655064405,11.5899525542411
1306,26/05/2021 07:15:00,0.00693261918285503,11.6057658935555
1307,26/05/2021 07:30:00,0.00564863389538305,11.6241372194498
1308,26/05/2021 07:45:00,0.0046972772034993,11.6446851582672
1309,26/05/2021 08:00:00,0.00447099238909349,11.6681735609512
1310,26/05/2021 08:15:00,0.00492616016815755,11.6943218846585
1311,26/05/2021 08:30:00,0.00467174811599089,11.7215166447648
1312,26/05/2021 08:45:00,0.00391314356722001,11.750554981743
1313,26/05/2021 09:00:00,0.00409664409110952,11.7835812283468
1314,26/05/2021 09:15:00,0.00589725686074316,11.8198052398938
1315,26/05/2021 09:30:00,0.00680322084104898,11.855177622283
1316,26/05/2021 09:45:00,0.00649094862247477,11.8863047468353
1317,26/05/2021 10:00:00,0.00613607016246251,11.913
1318,26/05/2021 10:15:00,0.00644326015672566,11.9390413889501
1319,26/05/2021 10:30:00,0.00767284078094992,11.9669656539756
1320,26/05/2021 10:45:00,0.0082430225781434,11.9965580337148
1321,26/05/2021 11:00:00,0.00832395245954916,12.0290595361333
1322,26/05/2021 11:15:00,0.00675617755721423,12.0626599210234
1323,26/05/2021 11:30:00,0.00484400434491082,12.0946549207095
1324,26/05/2021 11:45:00,0.00414456554932225,12.1254238191019
1325,26/05/2021 12:00:00,0.00422223611785037,12.1531957694662
1326,26/05/2021 12:15:00,0.00368308368213121,12.1771372194498
1327,26/05/2021 12:30:00,0.00358302238639127,12.2023289747191
1328,26/05/2021 12:45:00,0.00523863063821544,12.2324803032634
1329,26/05/2021 13:00:00,0.00549359093600371,12.2626841721502
1330,26/05/2021 13:15:00,0.00454311091983609,12.2882865996521
1331,26/05/2021 13:30:00,0.00477895104166956,12.3097507512092
1332,26/05/2021 13:45:00,0.00640688478829202,12.3295196967366
1333,26/05/2021 14:00:00,0.00687770292024234,12.348800192445
1334,26/05/2021 14:15:00,0.00618070178118408,12.3658839797052
1335,26/05/2021 14:30:00,0.00551041507059853,12.3788738848077
1336,26/05/2021 14:45:00,0.00587662871322397,12.3855701473324
1337,26/05/2021 15:00:00,0.00669811967467853,12.3856680204439
1338,26/05/2021 15:15:00,0.00692248208565388,12.3826286741057
1339,26/05/2021 15:30:00,0.00593157928759178,12.3792078598407
1340,26/05/2021 15:45:00,0.00603196932809559,12.3745640905236
1341,26/05/2021 16:00:00,0.00724068616072422,12.3684026199469
1342,26/05/2021 16:15:00,0.00739533027169115,12.3619243121604
1343,26/05/2021 16:30:00,0.00609596433045712,12.3575004930585
1344,26/05/2021 16:45:00,0.00572924471487135,12.356711404871
1345,26/05/2021 17:00:00,0.00656743581677108,12.3572553055995
1346,26/05/2021 17:15:00,0.00700578810354255,12.3541412807817
1347,26/05/2021 17:30:00,0.00690941696293729,12.3457538031811
1348,26/05/2021 17:45:00,0.00761308099428877,12.3346468212889
1349,26/05/2021 18:00:00,0.00787329879694778,12.3227013099734
1350,26/05/2021 18:15:00,0.00671426416380069,12.3105973800531
1351,26/05/2021 18:30:00,0.00574536643913383,12.298755798658
1352,26/05/2021 18:45:00,0.00640233308186432,12.2869455113155
1353,26/05/2021 19:00:00,0.00637684566819161,12.2748910226309
1354,26/05/2021 19:15:00,0.00533684471048263,12.2622391538932
1355,26/05/2021 19:30:00,0.00568161509919299,12.2486468212889
1356,26/05/2021 19:45:00,0.00618633066693962,12.2345973800531
1357,26/05/2021 20:00:00,0.00533021334500001,12.2207013099734
1358,26/05/2021 20:15:00,0.00537945305018839,12.2065923326043
1359,26/05/2021 20:30:00,0.00771194037774999,12.1918365339464
1360,26/05/2021 20:45:00,0.00831136746009289,12.1762391538932
1361,26/05/2021 21:00:00,0.00622180706039924,12.1594288665507
1362,26/05/2021 21:15:00,0.00399427446289172,12.1412391538932
1363,26/05/2021 21:30:00,0.00290812689817095,12.122
1364,26/05/2021 21:45:00,0.0032117420901567,12.1027063574222
1365,26/05/2021 22:00:00,0.00448819274209191,12.084
1366,26/05/2021 22:15:00,0.00577268469314578,12.0652391538932
1367,26/05/2021 22:30:00,0.00544733154138306,12.0455378439198
1368,26/05/2021 22:45:00,0.00514358270196022,12.0248365339463
1369,26/05/2021 23:00:00,0.00642094170558151,12.0031846652087
1370,26/05/2021 23:15:00,0.00699898432995848,11.980021199155
1371,26/05/2021 23:30:00,0.00630906127267107,11.9548859751821
