dates,VMolo,deltaP,TempMolo,Temp1,Temp2,Temp3,Temp4
2022-04-17 16:00:00,1.08209,0.14413234851751858,15.424,15.009,14.382,13.778,13.407
2022-04-17 16:15:00,1.07465,0.1513835438929438,15.373,14.998,14.388,13.787,13.415
2022-04-17 16:30:00,1.06279,0.16308232243058693,15.354,14.984,14.394,13.796,13.422
2022-04-17 16:45:00,1.06161,0.1642101443487379,15.336,14.97,14.399,13.804,13.43
2022-04-17 17:00:00,1.08248,0.14346584529568135,15.299,14.958,14.4,13.811,13.437
2022-04-17 17:15:00,1.0708,0.1548136954478,15.203,14.945,14.402,13.819,13.443
2022-04-17 17:30:00,1.0906,0.13492680605545582,15.076,14.924,14.403,13.825,13.451
2022-04-17 17:45:00,1.07301,0.15206947547647728,14.955,14.891,14.402,13.831,13.457
2022-04-17 18:00:00,1.0938,0.13118678351773283,14.821,14.846,14.399,13.835,13.464
2022-04-17 18:15:00,1.09045,0.13426998798394346,14.717,14.795,14.393,13.84,13.469
2022-04-17 18:30:00,1.10567,0.11900478433223859,14.629,14.741,14.384,13.843,13.475
2022-04-17 18:45:00,1.11574,0.10889191802561879,14.565,14.688,14.37,13.846,13.481
2022-04-17 19:00:00,1.10693,0.11750838628448086,14.518,14.637,14.355,13.847,13.487
2022-04-17 19:15:00,1.10441,0.11989999786026656,14.472,14.59,14.339,13.847,13.491
2022-04-17 19:30:00,1.09918,0.12494983391278194,14.415,14.548,14.319,13.846,13.494
2022-04-17 19:45:00,1.1249,0.09935244073611502,14.355,14.506,14.3,13.843,13.499
2022-04-17 20:00:00,1.09232,0.13145858736011645,14.289,14.465,14.28,13.838,13.5
2022-04-17 20:15:00,1.11273,0.1111225805581797,14.231,14.423,14.259,13.834,13.502
2022-04-17 20:30:00,1.11181,0.11193916506041927,14.189,14.381,14.238,13.828,13.503
2022-04-17 20:45:00,1.11131,0.11240051666587889,14.174,14.34,14.217,13.822,13.505
2022-04-17 21:00:00,1.09403,0.12953239189961552,14.185,14.306,14.195,13.814,13.503
2022-04-17 21:15:00,1.09884,0.12484003196969977,14.216,14.277,14.174,13.805,13.503
2022-04-17 21:30:00,1.07706,0.14648298778375604,14.252,14.259,14.153,13.798,13.503
2022-04-17 21:45:00,1.10113,0.12272995781025998,14.286,14.247,14.134,13.789,13.502
2022-04-17 22:00:00,1.09174,0.13211802993287153,14.327,14.241,14.116,13.78,13.5
2022-04-17 22:15:00,1.10472,0.11936877528276774,14.372,14.24,14.099,13.769,13.497
2022-04-17 22:30:00,1.09064,0.13341789314400854,14.421,14.244,14.086,13.76,13.494
2022-04-17 22:45:00,1.0893,0.13486562731887408,14.475,14.252,14.074,13.751,13.491
2022-04-17 23:00:00,1.09243,0.13190825059086161,14.538,14.264,14.065,13.744,13.487
2022-04-17 23:15:00,1.079,0.14534078717135573,14.599,14.279,14.057,13.735,13.484
2022-04-17 23:30:00,1.08175,0.14277979947021852,14.671,14.3,14.053,13.727,13.479
2022-04-17 23:45:00,1.05123,0.17312246289990282,14.728,14.324,14.05,13.721,13.476
2022-04-18 00:00:00,1.08797,0.13685978149721656,14.777,14.349,14.05,13.715,13.473
2022-04-18 00:15:00,1.07034,0.15438750769392126,14.81,14.373,14.051,13.711,13.469
2022-04-18 00:30:00,1.09045,0.13454590475978967,14.84,14.4,14.054,13.706,13.466
2022-04-18 00:45:00,1.08865,0.13637725570175624,14.862,14.424,14.06,13.703,13.464
2022-04-18 01:00:00,1.05829,0.1664516010685834,14.87,14.447,14.066,13.702,13.461
2022-04-18 01:15:00,1.07862,0.14634060394378082,14.877,14.465,14.074,13.702,13.46
2022-04-18 01:30:00,1.08007,0.14489837428732263,14.874,14.48,14.081,13.7,13.458
2022-04-18 01:45:00,1.06874,0.15610161476830067,14.868,14.492,14.089,13.702,13.457
2022-04-18 02:00:00,1.05138,0.17324987967792163,14.851,14.499,14.095,13.702,13.455
2022-04-18 02:15:00,1.05917,0.1654974017259934,14.833,14.503,14.102,13.703,13.455
2022-04-18 02:30:00,1.08328,0.141581394332983,14.812,14.506,14.108,13.705,13.455
2022-04-18 02:45:00,1.07893,0.1458026516888223,14.774,14.506,14.113,13.708,13.455
2022-04-18 03:00:00,1.09068,0.13408939572949227,14.738,14.501,14.117,13.709,13.455
2022-04-18 03:15:00,1.07343,0.15109735547922815,14.707,14.492,14.12,13.712,13.455
2022-04-18 03:30:00,1.07538,0.14909955873287528,14.677,14.48,14.122,13.714,13.457
2022-04-18 03:45:00,1.09712,0.12752312162807838,14.653,14.468,14.123,13.717,13.458
2022-04-18 04:00:00,1.08915,0.1353595840929642,14.629,14.457,14.123,13.718,13.46
2022-04-18 04:15:00,1.09094,0.13352467379593355,14.601,14.444,14.122,13.72,13.46
2022-04-18 04:30:00,1.06416,0.15997854953673718,14.575,14.432,14.12,13.721,13.463
2022-04-18 04:45:00,1.08522,0.1390685827446314,14.548,14.42,14.117,13.721,13.463
2022-04-18 05:00:00,1.08835,0.13591604537028892,14.524,14.405,14.114,13.723,13.464
2022-04-18 05:15:00,1.0724,0.15166392384869234,14.505,14.39,14.11,13.723,13.466
2022-04-18 05:30:00,1.08255,0.14158626206004585,14.492,14.376,14.105,13.723,13.467
2022-04-18 05:45:00,1.09724,0.12701848678879574,14.481,14.366,14.101,13.721,13.467
2022-04-18 06:00:00,1.08824,0.13590156794860178,14.469,14.354,14.095,13.721,13.469
2022-04-18 06:15:00,1.10548,0.11881377916592564,14.46,14.342,14.089,13.72,13.469
2022-04-18 06:30:00,1.0943,0.12986627642325616,14.453,14.333,14.083,13.718,13.47
2022-04-18 06:45:00,1.1083,0.11599281727111152,14.447,14.324,14.078,13.717,13.47
2022-04-18 07:00:00,1.07763,0.14635163037525006,14.445,14.315,14.072,13.714,13.47
2022-04-18 07:15:00,1.08865,0.13544631698650275,14.447,14.309,14.066,13.712,13.469
2022-04-18 07:30:00,1.07939,0.14462044652984118,14.45,14.303,14.06,13.709,13.469
2022-04-18 07:45:00,1.06657,0.1573122463441573,14.45,14.298,14.056,13.708,13.469
2022-04-18 08:00:00,1.08804,0.13604348730020793,14.444,14.294,14.05,13.705,13.467
2022-04-18 08:15:00,1.10506,0.11917574174016506,14.436,14.289,14.045,13.702,13.467
2022-04-18 08:30:00,1.08621,0.13780359307984502,14.421,14.283,14.041,13.7,13.466
2022-04-18 08:45:00,1.0938,0.13026257447993903,14.409,14.279,14.038,13.697,13.466
2022-04-18 09:00:00,1.07347,0.15036011224982251,14.396,14.271,14.033,13.694,13.466
2022-04-18 09:15:00,1.0906,0.1333744937880934,14.384,14.264,14.029,13.693,13.464
2022-04-18 09:30:00,1.09464,0.1293345157818504,14.366,14.256,14.026,13.69,13.463
2022-04-18 09:45:00,1.09644,0.1275480293562816,14.364,14.247,14.021,13.688,13.463
2022-04-18 10:00:00,1.09876,0.1252714184222634,14.373,14.24,14.017,13.685,13.461
2022-04-18 10:15:00,1.08904,0.13493908279787736,14.393,14.234,14.012,13.684,13.461
2022-04-18 10:30:00,1.09648,0.12766769839007314,14.435,14.234,14.008,13.681,13.46
2022-04-18 10:45:00,1.10483,0.11946176560815075,14.462,14.238,14.003,13.678,13.458
2022-04-18 11:00:00,1.07263,0.15142052127128452,14.498,14.244,14.0,13.676,13.458
2022-04-18 11:15:00,1.07275,0.15135331546688002,14.521,14.253,13.999,13.673,13.457
2022-04-18 11:30:00,1.0721,0.15216505739395694,14.596,14.264,13.997,13.672,13.455
2022-04-18 11:45:00,1.08511,0.13945339951888452,14.671,14.282,13.997,13.669,13.454
2022-04-18 12:00:00,1.09693,0.12792208485239595,14.747,14.304,13.999,13.667,13.454
2022-04-18 12:15:00,1.08873,0.1360984086049448,14.773,14.334,14.002,13.666,13.452
2022-04-18 12:30:00,1.06889,0.15587684509259708,14.834,14.363,14.008,13.666,13.451
2022-04-18 12:45:00,1.08148,0.14354285237250305,14.892,14.391,14.014,13.666,13.451
2022-04-18 13:00:00,1.07332,0.15161900902849443,14.891,14.429,14.024,13.666,13.451
2022-04-18 13:15:00,1.06199,0.16278411467053414,14.868,14.454,14.033,13.667,13.451
2022-04-18 13:30:00,1.08698,0.13806196083904632,14.876,14.471,14.045,13.67,13.451
2022-04-18 13:45:00,1.07691,0.14797966649933586,14.853,14.484,14.056,13.673,13.451
2022-04-18 14:00:00,1.08659,0.13830449438092496,14.812,14.495,14.068,13.676,13.452
2022-04-18 14:15:00,1.07786,0.1468529787700448,14.77,14.498,14.078,13.681,13.454
2022-04-18 14:30:00,1.07397,0.1506165929067268,14.731,14.493,14.087,13.685,13.455
2022-04-18 14:45:00,1.08038,0.14421236912825178,14.705,14.484,14.093,13.69,13.457
2022-04-18 15:00:00,1.07771,0.1467861290891632,14.674,14.475,14.098,13.694,13.458
2022-04-18 15:15:00,1.09766,0.1269212248613029,14.623,14.463,14.101,13.697,13.461
2022-04-18 15:30:00,1.08392,0.14043633885531848,14.584,14.447,14.102,13.702,13.463
2022-04-18 15:45:00,1.0766,0.14760911229723975,14.551,14.43,14.102,13.705,13.466
2022-04-18 16:00:00,1.10479,0.11949687915593168,14.46,14.412,14.102,13.708,13.467
2022-04-18 16:15:00,1.06775,0.15594439926327833,14.361,14.387,14.099,13.711,13.47
2022-04-18 16:30:00,1.10506,0.11888412238357962,14.306,14.352,14.096,13.712,13.473
2022-04-18 16:45:00,1.10357,0.12019771010296669,14.234,14.318,14.09,13.714,13.475
2022-04-18 17:00:00,1.11936,0.10433680129803925,14.132,14.282,14.081,13.714,13.476
2022-04-18 17:15:00,1.12909,0.09449548143771823,14.039,14.238,14.072,13.714,13.478
2022-04-18 17:30:00,1.11418,0.1090791663819918,13.96,14.192,14.059,13.714,13.479
2022-04-18 17:45:00,1.12329,0.09987183554506984,13.876,14.146,14.045,13.711,13.481
2022-04-18 18:00:00,1.0988,0.12395542293132644,13.804,14.098,14.029,13.708,13.481
2022-04-18 18:15:00,1.11181,0.11092971344146972,13.739,14.05,14.011,13.705,13.482
2022-04-18 18:30:00,1.09789,0.12454675775500156,13.666,14.002,13.991,13.7,13.481
2022-04-18 18:45:00,1.12493,0.09759097040359607,13.583,13.954,13.97,13.694,13.481
2022-04-18 19:00:00,1.14313,0.07942716098891084,13.518,13.906,13.948,13.687,13.479
2022-04-18 19:15:00,1.1313,0.09102894275239139,13.469,13.856,13.925,13.679,13.479
2022-04-18 19:30:00,1.12371,0.09846901619040221,13.436,13.81,13.901,13.67,13.476
2022-04-18 19:45:00,1.135,0.08727172732154659,13.427,13.769,13.876,13.661,13.473
2022-04-18 20:00:00,1.13653,0.08577945960190599,13.437,13.735,13.85,13.651,13.47
2022-04-18 20:15:00,1.13336,0.08897159697566939,13.461,13.708,13.826,13.64,13.467
2022-04-18 20:30:00,1.10784,0.11430145015481646,13.49,13.687,13.802,13.628,13.463
2022-04-18 20:45:00,1.11833,0.10399710643626851,13.526,13.675,13.78,13.616,13.458
2022-04-18 21:00:00,1.12154,0.10087528712825934,13.551,13.667,13.76,13.604,13.452
2022-04-18 21:15:00,1.10723,0.1150892946632121,13.572,13.663,13.742,13.59,13.446
2022-04-18 21:30:00,1.10472,0.11764149140145405,13.602,13.661,13.726,13.578,13.44
2022-04-18 21:45:00,1.12791,0.0947506885119328,13.632,13.661,13.711,13.566,13.434
2022-04-18 22:00:00,1.12799,0.09472981238440846,13.658,13.664,13.699,13.556,13.428
2022-04-18 22:15:00,1.11269,0.10992840635666207,13.681,13.669,13.688,13.544,13.421
2022-04-18 22:30:00,1.12345,0.0993186278030867,13.7,13.675,13.679,13.533,13.415
2022-04-18 22:45:00,1.12306,0.0997361329589166,13.714,13.681,13.67,13.524,13.407
2022-04-18 23:00:00,1.11192,0.11079838118486393,13.729,13.685,13.664,13.515,13.401
2022-04-18 23:15:00,1.10719,0.11550799982619388,13.741,13.69,13.658,13.506,13.394
2022-04-18 23:30:00,1.12551,0.09740036202719754,13.754,13.696,13.654,13.499,13.388
2022-04-18 23:45:00,1.10449,0.11822137785184506,13.759,13.7,13.649,13.491,13.382
2022-04-19 00:00:00,1.12066,0.10221980776350963,13.762,13.703,13.646,13.484,13.376
2022-04-19 00:15:00,1.13085,0.09212722145946119,13.76,13.706,13.643,13.478,13.37
2022-04-19 00:30:00,1.10201,0.12067657781592511,13.759,13.708,13.64,13.472,13.365
2022-04-19 00:45:00,1.12383,0.09905683232540476,13.751,13.708,13.637,13.467,13.359
2022-04-19 01:00:00,1.09411,0.12848411834658274,13.753,13.708,13.634,13.461,13.354
2022-04-19 01:15:00,1.10815,0.11458003209829716,13.751,13.706,13.632,13.457,13.35
2022-04-19 01:30:00,1.10708,0.11562587272787989,13.745,13.705,13.629,13.452,13.345
2022-04-19 01:45:00,1.11086,0.11189488891172861,13.75,13.703,13.626,13.448,13.341
2022-04-19 02:00:00,1.12131,0.10155163228890553,13.751,13.702,13.623,13.443,13.336
2022-04-19 02:15:00,1.08957,0.13296077247426658,13.745,13.7,13.62,13.44,13.332
2022-04-19 02:30:00,1.11158,0.111164143115598,13.742,13.699,13.617,13.436,13.329
2022-04-19 02:45:00,1.08583,0.13667010209755623,13.748,13.697,13.614,13.433,13.324
2022-04-19 03:00:00,1.09148,0.13106987250193086,13.745,13.696,13.613,13.428,13.321
2022-04-19 03:15:00,1.1001,0.12254055907842196,13.747,13.693,13.61,13.425,13.318
2022-04-19 03:30:00,1.09533,0.1272695886867934,13.75,13.691,13.607,13.422,13.314
2022-04-19 03:45:00,1.07572,0.1466857316285836,13.751,13.691,13.604,13.418,13.311
2022-04-19 04:00:00,1.11116,0.11162480762591247,13.762,13.69,13.601,13.415,13.308
2022-04-19 04:15:00,1.11368,0.10911206185585282,13.754,13.691,13.599,13.412,13.305
2022-04-19 04:30:00,1.11795,0.10489149159515886,13.757,13.691,13.596,13.409,13.302
2022-04-19 04:45:00,1.08816,0.13437013180876348,13.751,13.69,13.595,13.406,13.299
2022-04-19 05:00:00,1.09419,0.12839370221864185,13.748,13.69,13.593,13.403,13.296
2022-04-19 05:15:00,1.11719,0.10564837803579086,13.759,13.688,13.59,13.4,13.293
2022-04-19 05:30:00,1.08808,0.13449643954982254,13.772,13.687,13.589,13.398,13.29
2022-04-19 05:45:00,1.09831,0.12438892873037216,13.781,13.688,13.587,13.395,13.288
2022-04-19 06:00:00,1.11475,0.10812454509758718,13.786,13.691,13.584,13.392,13.285
2022-04-19 06:15:00,1.10266,0.12010710427739588,13.792,13.694,13.583,13.391,13.282
2022-04-19 06:30:00,1.09239,0.1302699176770062,13.79,13.696,13.583,13.388,13.281
2022-04-19 06:45:00,1.0988,0.12391504486656846,13.786,13.699,13.581,13.385,13.278
2022-04-19 07:00:00,1.09388,0.12878584479530764,13.786,13.699,13.58,13.383,13.275
2022-04-19 07:15:00,1.10433,0.11846726365650333,13.798,13.699,13.58,13.382,13.273
2022-04-19 07:30:00,1.09068,0.13200319571699654,13.808,13.7,13.578,13.379,13.27
2022-04-19 07:45:00,1.09945,0.12334108487639966,13.817,13.702,13.578,13.377,13.269
2022-04-19 08:00:00,1.1136,0.10939988185594382,13.847,13.705,13.577,13.376,13.267
2022-04-19 08:15:00,1.0779,0.14481017811346442,13.877,13.711,13.577,13.374,13.264
2022-04-19 08:30:00,1.10071,0.1222933319926193,13.906,13.72,13.577,13.373,13.263
2022-04-19 08:45:00,1.07351,0.14937162772858922,13.973,13.732,13.578,13.371,13.261
2022-04-19 09:00:00,1.10628,0.11691586884830796,13.967,13.747,13.58,13.37,13.26
2022-04-19 09:15:00,1.07984,0.1432126026596271,14.021,13.763,13.581,13.368,13.258
2022-04-19 09:30:00,1.0864,0.13688420146531322,14.095,13.781,13.586,13.368,13.257
2022-04-19 09:45:00,1.08648,0.13677808275663336,14.083,13.804,13.59,13.368,13.255
2022-04-19 10:00:00,1.1067,0.11666831079088283,14.042,13.822,13.596,13.368,13.254
2022-04-19 10:15:00,1.0824,0.1407589588262218,14.057,13.831,13.602,13.368,13.252
2022-04-19 10:30:00,1.066,0.15690747278170986,14.018,13.837,13.61,13.37,13.252
2022-04-19 10:45:00,1.08202,0.14090634978708946,13.955,13.838,13.616,13.371,13.251
2022-04-19 11:00:00,1.07897,0.14381144522609912,13.904,13.834,13.62,13.373,13.251
2022-04-19 11:15:00,1.08774,0.13494744406171233,13.823,13.819,13.625,13.374,13.251
2022-04-19 11:30:00,1.09178,0.13087381766817102,13.79,13.801,13.626,13.376,13.251
2022-04-19 11:45:00,1.09525,0.12753048997704552,13.831,13.784,13.626,13.377,13.251
2022-04-19 12:00:00,1.10685,0.11603527401595964,13.826,13.775,13.625,13.379,13.251
2022-04-19 12:15:00,1.07534,0.1472301735595714,13.826,13.769,13.622,13.38,13.252
2022-04-19 12:30:00,1.09594,0.12679579579318206,13.808,13.762,13.62,13.38,13.252
2022-04-19 12:45:00,1.09232,0.1305411079997823,13.88,13.756,13.617,13.38,13.252
2022-04-19 13:00:00,1.08694,0.1358650646960388,13.879,13.759,13.614,13.38,13.252
2022-04-19 13:15:00,1.11799,0.10521529417855999,13.919,13.765,13.613,13.38,13.252
2022-04-19 13:30:00,1.10719,0.11610918434592384,14.009,13.774,13.611,13.38,13.252
2022-04-19 13:45:00,1.09304,0.13020292672213182,14.047,13.789,13.611,13.379,13.252
2022-04-19 14:00:00,1.09537,0.1278020112714441,14.005,13.808,13.613,13.379,13.252
2022-04-19 14:15:00,1.09846,0.12468458744488234,13.979,13.819,13.616,13.377,13.252
2022-04-19 14:30:00,1.08198,0.14091230139921185,13.94,13.82,13.619,13.377,13.252
2022-04-19 14:45:00,1.09274,0.13008941639274715,13.864,13.816,13.622,13.377,13.252
2022-04-19 15:00:00,1.06222,0.16014270369166614,13.792,13.804,13.625,13.379,13.251
2022-04-19 15:15:00,1.10922,0.11327173404778734,13.64,13.783,13.626,13.379,13.251
2022-04-19 15:30:00,1.12226,0.10007275810589208,13.511,13.751,13.625,13.38,13.251
2022-04-19 15:45:00,1.12936,0.09286430014313705,13.431,13.709,13.62,13.38,13.251
2022-04-19 16:00:00,1.13256,0.089546004059553,13.364,13.664,13.613,13.38,13.251
2022-04-19 16:15:00,1.12291,0.09888639746689366,13.269,13.619,13.602,13.379,13.251
2022-04-19 16:30:00,1.10266,0.11877911459202223,13.2,13.572,13.59,13.377,13.251
2022-04-19 16:45:00,1.131,0.09062605629224116,13.157,13.526,13.574,13.376,13.251
2022-04-19 17:00:00,1.12833,0.0931594381883946,13.108,13.482,13.557,13.371,13.251
2022-04-19 17:15:00,1.11776,0.10350484706684543,13.055,13.44,13.538,13.367,13.249
2022-04-19 17:30:00,1.14679,0.07464625651885967,13.002,13.401,13.518,13.36,13.249
2022-04-19 17:45:00,1.14023,0.08099708997137241,12.938,13.36,13.497,13.354,13.246
2022-04-19 18:00:00,1.14813,0.07304373976242186,12.879,13.32,13.476,13.345,13.245
2022-04-19 18:15:00,1.1516,0.06951422432824589,12.837,13.279,13.455,13.338,13.24
2022-04-19 18:30:00,1.12921,0.09161751368099397,12.809,13.242,13.434,13.327,13.237
2022-04-19 18:45:00,1.12196,0.09874790583376793,12.788,13.206,13.412,13.318,13.233
2022-04-19 19:00:00,1.15019,0.07078001721026995,12.779,13.174,13.389,13.308,13.228
2022-04-19 19:15:00,1.13119,0.08956982790269664,12.77,13.147,13.367,13.296,13.224
2022-04-19 19:30:00,1.11471,0.10584913605088335,12.754,13.121,13.345,13.284,13.218
2022-04-19 19:45:00,1.14195,0.0788344287032078,12.733,13.1,13.324,13.272,13.213
2022-04-19 20:00:00,1.13466,0.0860133937586818,12.716,13.078,13.303,13.26,13.206
2022-04-19 20:15:00,1.14511,0.07564321842602006,12.705,13.055,13.284,13.248,13.2
2022-04-19 20:30:00,1.13649,0.08417477507534886,12.704,13.035,13.264,13.236,13.194
2022-04-19 20:45:00,1.1368,0.08388357766057804,12.711,13.017,13.246,13.224,13.186
2022-04-19 21:00:00,1.12581,0.09479508266287809,12.725,13.002,13.228,13.21,13.178
2022-04-19 21:15:00,1.13432,0.08639710149597496,12.737,12.99,13.212,13.198,13.171
2022-04-19 21:30:00,1.13325,0.08750126599687477,12.757,12.983,13.197,13.186,13.163
2022-04-19 21:45:00,1.12894,0.09181751690248664,12.779,12.977,13.181,13.174,13.156
2022-04-19 22:00:00,1.13806,0.08283582477679768,12.8,12.974,13.168,13.162,13.147
2022-04-19 22:15:00,1.1331,0.08779333244717522,12.821,12.974,13.156,13.151,13.139
2022-04-19 22:30:00,1.14118,0.07983899708060294,12.841,12.974,13.145,13.139,13.132
2022-04-19 22:45:00,1.15274,0.06842151595787563,12.853,12.977,13.135,13.129,13.123
2022-04-19 23:00:00,1.13527,0.08576840989869904,12.876,12.978,13.127,13.118,13.115
2022-04-19 23:15:00,1.13542,0.08565355828816995,12.891,12.983,13.12,13.109,13.108
2022-04-19 23:30:00,1.14034,0.08080967706926966,12.903,12.987,13.112,13.1,13.1
2022-04-19 23:45:00,1.11006,0.11080930888889538,12.913,12.99,13.106,13.091,13.093
2022-04-20 00:00:00,1.11856,0.10241225481856772,12.921,12.995,13.102,13.082,13.085
2022-04-20 00:15:00,1.11147,0.10944930052243582,12.929,12.998,13.097,13.075,13.078
2022-04-20 00:30:00,1.12867,0.09243700335229837,12.936,13.001,13.093,13.069,13.072
2022-04-20 00:45:00,1.12074,0.10028546001162113,12.935,13.004,13.09,13.061,13.064
2022-04-20 01:00:00,1.12135,0.09969053292373584,12.939,13.005,13.087,13.055,13.058
2022-04-20 01:15:00,1.11128,0.1096396437455038,12.93,13.007,13.084,13.049,13.052
2022-04-20 01:30:00,1.10376,0.11705976815256598,12.919,13.005,13.081,13.043,13.046
2022-04-20 01:45:00,1.11273,0.10817049537920721,12.915,13.004,13.078,13.037,13.04
2022-04-20 02:00:00,1.13138,0.08968680661695329,12.906,13.002,13.075,13.032,13.034
2022-04-20 02:15:00,1.11692,0.10397528769767715,12.894,12.998,13.072,13.028,13.029
2022-04-20 02:30:00,1.12238,0.09854521229274056,12.883,12.993,13.067,13.022,13.023
2022-04-20 02:45:00,1.12264,0.09826762326412726,12.874,12.987,13.064,13.017,13.019
2022-04-20 03:00:00,1.13756,0.08346317509292922,12.859,12.981,13.06,13.013,13.013
2022-04-20 03:15:00,1.12013,0.10070541548555514,12.853,12.975,13.057,13.008,13.008
2022-04-20 03:30:00,1.12696,0.09393474268120071,12.849,12.969,13.051,13.004,13.004
2022-04-20 03:45:00,1.13977,0.08124611318928016,12.846,12.962,13.046,12.999,12.999
2022-04-20 04:00:00,1.13081,0.09012997241442347,12.852,12.957,13.041,12.995,12.995
2022-04-20 04:15:00,1.1125,0.10825911537504276,12.853,12.953,13.037,12.99,12.99
2022-04-20 04:30:00,1.13432,0.08667077504600129,12.859,12.95,13.032,12.986,12.986
2022-04-20 04:45:00,1.11326,0.10752466119260987,12.861,12.948,13.026,12.981,12.981
2022-04-20 05:00:00,1.10746,0.11325993143114331,12.858,12.945,13.022,12.977,12.977
2022-04-20 05:15:00,1.11933,0.10148844257068855,12.849,12.944,13.019,12.972,12.974
2022-04-20 05:30:00,1.12566,0.09522398588819148,12.85,12.941,13.014,12.968,12.969
2022-04-20 05:45:00,1.12509,0.09578828587993582,12.85,12.938,13.01,12.963,12.965
2022-04-20 06:00:00,1.11421,0.10659089088382917,12.864,12.935,13.007,12.959,12.96
2022-04-20 06:15:00,1.11814,0.10272710965058972,12.876,12.933,13.002,12.954,12.956
2022-04-20 06:30:00,1.12379,0.09717623102300142,12.895,12.935,12.999,12.95,12.953
2022-04-20 06:45:00,1.11112,0.10973747664604926,12.903,12.938,12.995,12.945,12.948
