n,dates,pressure_differential_m,temperature_stream_C
16127,29/09/2022 20:05:03,-0.286173031430497,13.356
16128,29/09/2022 20:20:03,-0.300291980736037,13.339
16129,29/09/2022 20:35:03,-0.293272110429145,13.322
16130,29/09/2022 20:50:03,-0.28382647393722,13.305
16131,29/09/2022 21:05:03,-0.279034348085971,13.271
16132,29/09/2022 21:20:03,-0.29233150721454,13.238
16133,29/09/2022 21:35:03,-0.278727414405415,13.204
16134,29/09/2022 21:50:03,-0.278658106800129,13.169
16135,29/09/2022 22:05:03,-0.275598671081046,13.135
16136,29/09/2022 22:20:03,-0.276163033009809,13.084
16137,29/09/2022 22:35:03,-0.271935269087322,13.067
16138,29/09/2022 22:50:03,-0.272568938621372,13.033
16139,29/09/2022 23:05:03,-0.271856060395566,13.015
16140,29/09/2022 23:20:03,-0.267925329067165,13.998
16141,29/09/2022 23:35:03,-0.271667939752645,13.964
16142,29/09/2022 23:50:03,-0.267133242149604,13.929
16143,30/09/2022 00:05:03,-0.256786606788952,13.895
16144,30/09/2022 00:20:03,-0.261509425034914,13.843
16145,30/09/2022 00:35:03,-0.26139061199728,13.808
16146,30/09/2022 00:50:03,-0.251796459208312,13.773
16147,30/09/2022 01:05:03,-0.254598466679187,13.721
16148,30/09/2022 01:20:03,-0.251539030960105,13.686
16149,30/09/2022 01:35:03,-0.242618152051064,13.633
16150,30/09/2022 01:50:03,-0.248707320229821,12.598
16151,30/09/2022 02:05:03,-0.241974581430545,12.562
16152,30/09/2022 02:20:03,-0.232994296002688,12.509
16153,30/09/2022 02:35:03,-0.244588468258499,12.474
16154,30/09/2022 02:50:03,-0.234994315469531,12.438
16155,30/09/2022 03:05:03,-0.22921208097133,12.403
16156,30/09/2022 03:20:03,-0.231974484096327,12.367
16157,30/09/2022 03:35:03,-0.227479390839163,12.331
16158,30/09/2022 03:50:03,-0.225548678977606,12.296
16159,30/09/2022 04:05:03,-0.222221913923846,12.242
16160,30/09/2022 04:20:03,-0.218370391287202,12.206
16161,30/09/2022 04:35:03,-0.221281310709242,12.17
16162,30/09/2022 04:50:03,-0.219509016231197,12.134
16163,30/09/2022 05:05:03,-0.211607949228517,12.097
16164,30/09/2022 05:20:03,-0.209835654750473,12.061
16165,30/09/2022 05:35:03,-0.20179597253722,12.025
16166,30/09/2022 05:50:03,-0.208518810250026,11.988
16167,30/09/2022 06:05:03,-0.202508850763025,11.952
16168,30/09/2022 06:20:03,-0.195894925001384,11.933
16169,30/09/2022 06:35:03,-0.195488980456133,11.897
16170,30/09/2022 06:50:03,-0.19846920748346,11.86
16171,30/09/2022 07:05:03,-0.194083026177461,11.823
16172,30/09/2022 07:20:03,-0.193142422962856,11.786
16173,30/09/2022 07:35:03,-0.191479040435977,11.749
16174,30/09/2022 07:50:03,-0.190538437221372,11.731
16175,30/09/2022 08:05:03,-0.184795807069048,11.712
16176,30/09/2022 08:20:03,-0.183884907113852,11.694
16177,30/09/2022 08:35:03,-0.18226112893285,11.675
16178,30/09/2022 08:50:03,-0.177993760664486,11.657
16179,30/09/2022 09:05:03,-0.181320525718246,11.657
16180,30/09/2022 09:20:03,-0.176300674878197,11.657
16181,30/09/2022 09:35:03,-0.17936011059728,11.675
16182,30/09/2022 09:50:03,-0.183736390816809,11.694
16183,30/09/2022 10:05:03,-0.187627517799332,11.731
16184,30/09/2022 10:20:03,-0.189855262254975,11.786
16185,30/09/2022 10:35:03,-0.190419624183738,11.842
16186,30/09/2022 10:50:03,-0.1930632142711,11.915
16187,30/09/2022 11:05:03,-0.198736536818137,11.97
16188,30/09/2022 11:20:03,-0.204211837635783,11.025
16189,30/09/2022 11:35:03,-0.204964320207467,11.116
16190,30/09/2022 11:50:03,-0.210895071002712,11.206
16191,30/09/2022 12:05:03,-0.219053566253599,11.278
16192,30/09/2022 12:20:03,-0.219845653171161,11.331
16193,30/09/2022 12:35:03,-0.220340707494637,12.421
16194,30/09/2022 12:50:03,-0.229964563543013,12.527
16195,30/09/2022 13:05:03,-0.232915087310931,12.615
16196,30/09/2022 13:20:03,-0.241905273825258,12.703
16197,30/09/2022 13:35:03,-0.245073621495506,12.808
16198,30/09/2022 13:50:03,-0.253311325438149,12.877
16199,30/09/2022 14:05:03,-0.254212324306876,12.964
16200,30/09/2022 14:20:03,-0.257994539338234,12.05
16201,30/09/2022 14:35:03,-0.268271867093599,12.118
16202,30/09/2022 14:50:03,-0.278083843784896,13.204
16203,30/09/2022 15:05:03,-0.280163071943496,13.271
16204,30/09/2022 15:20:03,-0.28050960996993,13.322
16205,30/09/2022 15:35:03,-0.28424231956894,13.356
16206,30/09/2022 15:50:03,-0.288668105220817,13.39
16207,30/09/2022 16:05:03,-0.292361210473949,13.423
16208,30/09/2022 16:20:03,-0.299658311201987,13.474
16209,30/09/2022 16:35:03,-0.293955285395542,13.507
16210,30/09/2022 16:50:03,-0.293420626726188,13.54
16211,30/09/2022 17:05:03,-0.299242465570268,13.574
16212,30/09/2022 17:20:03,-0.296440458099392,13.59
16213,30/09/2022 17:35:03,-0.300183068784872,13.607
16214,30/09/2022 17:50:03,-0.30230190128935,13.624
16215,30/09/2022 18:05:03,-0.304153404459151,13.624
16216,30/09/2022 18:20:03,-0.301658330668831,13.624
16217,30/09/2022 18:35:03,-0.304569250090871,13.624
16218,30/09/2022 18:50:03,-0.297767203686309,13.624
16219,30/09/2022 19:05:03,-0.301430605680032,13.64
16220,30/09/2022 19:20:03,-0.30022267313075,13.64
16221,30/09/2022 19:35:03,-0.303697954481553,13.64
16222,30/09/2022 19:50:03,-0.304153404459151,13.64
16223,30/09/2022 20:05:03,-0.304787073993201,13.64
16224,30/09/2022 20:20:03,-0.302113780646429,13.64
16225,30/09/2022 20:35:03,-0.297084028719912,13.624
16226,30/09/2022 20:50:03,-0.299430586213189,13.607
16227,30/09/2022 21:05:03,-0.295499854884788,13.59
16228,30/09/2022 21:20:03,-0.297202841757546,13.574
16229,30/09/2022 21:35:03,-0.294291922335506,13.557
16230,30/09/2022 21:50:03,-0.295420646193032,13.557
16231,30/09/2022 22:05:03,-0.291153277924667,13.54
16232,30/09/2022 22:20:03,-0.291984969188107,13.524
16233,30/09/2022 22:35:03,-0.290707729033539,13.524
16234,30/09/2022 22:50:03,-0.287113634645102,13.524
16235,30/09/2022 23:05:03,-0.289460192138379,13.507
16236,30/09/2022 23:20:03,-0.288173050897341,13.507
16237,30/09/2022 23:35:03,-0.294559251670183,13.507
16238,30/09/2022 23:50:03,-0.29233150721454,13.524
16239,01/10/2022 00:05:03,-0.291004761627624,13.524
16240,01/10/2022 00:20:03,-0.291836452891064,13.524
16241,01/10/2022 00:35:03,-0.28983643342422,13.54
16242,01/10/2022 00:50:03,-0.289192862803701,13.54
16243,01/10/2022 01:05:03,-0.290361191007105,13.54
16244,01/10/2022 01:20:03,-0.292361210473949,13.557
16245,01/10/2022 01:35:03,-0.293876076703786,13.574
16246,01/10/2022 01:50:03,-0.297044424374033,13.59
16247,01/10/2022 02:05:03,-0.295123613598946,13.59
16248,01/10/2022 02:20:03,-0.291757244199308,13.607
16249,01/10/2022 02:35:03,-0.293123594132102,13.624
16250,01/10/2022 02:50:03,-0.295351338587745,13.64
16251,01/10/2022 03:05:03,-0.300331585081915,13.657
16252,01/10/2022 03:20:03,-0.297014721114625,13.673
16253,01/10/2022 03:35:03,-0.294816679918391,13.69
16254,01/10/2022 03:50:03,-0.299539498164353,13.707
16255,01/10/2022 04:05:03,-0.299499893818475,13.723
16256,01/10/2022 04:20:03,-0.302450417586393,13.723
16257,01/10/2022 04:35:03,-0.300787035059513,13.74
16258,01/10/2022 04:50:03,-0.303093988206912,13.756
16259,01/10/2022 05:05:03,-0.302529626278149,13.756
16260,01/10/2022 05:20:03,-0.300935551356556,13.756
16261,01/10/2022 05:35:03,-0.305133612019634,13.756
16262,01/10/2022 05:50:03,-0.301915758917039,13.773
16263,01/10/2022 06:05:03,-0.302638538229314,13.773
16264,01/10/2022 06:20:03,-0.303163295812199,13.773
16265,01/10/2022 06:35:03,-0.305965303283074,13.789
16266,01/10/2022 06:50:03,-0.30335141645512,13.789
16267,01/10/2022 07:05:03,-0.300103860093116,13.789
16268,01/10/2022 07:20:03,-0.299727618807274,13.805
16269,01/10/2022 07:35:03,-0.304945491376713,13.805
16270,01/10/2022 07:50:03,-0.303202900158077,13.805
16271,01/10/2022 08:05:03,-0.303391020800998,13.822
16272,01/10/2022 08:20:03,-0.306113819580117,13.822
16273,01/10/2022 08:35:03,-0.305282128316677,13.838
16274,01/10/2022 08:50:03,-0.308717805321601,13.855
16275,01/10/2022 09:05:03,-0.307846509712283,13.871
16276,01/10/2022 09:20:03,-0.307737597761119,13.887
16277,01/10/2022 09:35:03,-0.310272275897316,13.904
16278,01/10/2022 09:50:03,-0.309816825919718,13.92
16279,01/10/2022 10:05:03,-0.311549516051885,13.953
16280,01/10/2022 10:20:03,-0.31435152352276,13.002
16281,01/10/2022 10:35:03,-0.319935736291571,13.05
16282,01/10/2022 10:50:03,-0.316995113610123,13.099
16283,01/10/2022 11:05:03,-0.320915943852054,13.147
16284,01/10/2022 11:20:03,-0.32349022633413,14.228
16285,01/10/2022 11:35:03,-0.326737782696134,14.308
16286,01/10/2022 11:50:03,-0.330589305332778,14.388
16287,01/10/2022 12:05:03,-0.340896336347552,14.467
16288,01/10/2022 12:20:03,-0.343698343818427,14.53
16289,01/10/2022 12:35:03,-0.345698363285271,14.577
16290,01/10/2022 12:50:03,-0.353549924855602,14.687
16291,01/10/2022 13:05:03,-0.358193534409809,14.812
16292,01/10/2022 13:20:03,-0.367114413318849,14.936
16293,01/10/2022 13:35:03,-0.371421385933092,14.028
16294,01/10/2022 13:50:03,-0.379193738811668,15.104
16295,01/10/2022 14:05:03,-0.377352136728336,15.165
16296,01/10/2022 14:20:03,-0.382748228854227,15.241
16297,01/10/2022 14:35:03,-0.387807684040153,15.287
16298,01/10/2022 14:50:03,-0.389431462221155,15.377
16299,01/10/2022 15:05:03,-0.396154299933961,15.467
16300,01/10/2022 15:20:03,-0.398768186761915,15.557
16301,01/10/2022 15:35:03,-0.405906870106441,15.631
16302,01/10/2022 15:50:03,-0.408619767799091,15.72
16303,01/10/2022 16:05:03,-0.410590084006526,15.823
16304,01/10/2022 16:20:03,-0.413263377353297,16.896
16305,01/10/2022 16:35:03,-0.417194108681698,16.042
16306,01/10/2022 16:50:03,-0.416897076087612,16.056
16307,01/10/2022 17:05:03,-0.418936699900334,16.056
16308,01/10/2022 17:20:03,-0.419194128148542,16.085
16309,01/10/2022 17:35:03,-0.418550557528023,16.128
16310,01/10/2022 17:50:03,-0.41923373249442,16.229
16311,01/10/2022 18:05:03,-0.420372357438415,16.315
16312,01/10/2022 18:20:03,-0.422857530142265,16.301
16313,01/10/2022 18:35:03,-0.420144632449616,16.272
16314,01/10/2022 18:50:03,-0.418778282516822,16.229
16315,01/10/2022 19:05:03,-0.413570311033852,16.186
16316,01/10/2022 19:20:03,-0.410966325292368,16.143
16317,01/10/2022 19:35:03,-0.410966325292368,16.099
16318,01/10/2022 19:50:03,-0.409342547111366,16.042
16319,01/10/2022 20:05:03,-0.405263299485922,15.998
16320,01/10/2022 20:20:03,-0.406510836381082,15.954
16321,01/10/2022 20:35:03,-0.404847453854202,15.925
16322,01/10/2022 20:50:03,-0.401599897492199,15.896
16323,01/10/2022 21:05:03,-0.403976158244884,15.867
16324,01/10/2022 21:20:03,-0.401411776849278,15.852
16325,01/10/2022 21:35:03,-0.396649354257437,15.823
16326,01/10/2022 21:50:03,-0.397708770509676,15.808
16327,01/10/2022 22:05:03,-0.399481064987721,15.793
16328,01/10/2022 22:20:03,-0.391847327319718,15.764
16329,01/10/2022 22:35:03,-0.391174053439791,15.749
16330,01/10/2022 22:50:03,-0.392421590334951,15.72
16331,01/10/2022 23:05:03,-0.38973839590171,15.69
16332,01/10/2022 23:20:03,-0.389659187209954,15.661
16333,01/10/2022 23:35:03,-0.385886873265065,15.631
16334,01/10/2022 23:50:03,-0.392609710977872,15.616
16335,02/10/2022 00:05:03,-0.387431442754311,15.601
16336,02/10/2022 00:20:03,-0.38266902016247,15.601
16337,02/10/2022 00:35:03,-0.382975953843026,15.587
16338,02/10/2022 00:50:03,-0.381768021293744,15.572
16339,02/10/2022 01:05:03,-0.387768079694275,15.572
16340,02/10/2022 01:20:03,-0.379391760541058,15.557
16341,02/10/2022 01:35:03,-0.385540335238632,15.542
16342,02/10/2022 01:50:03,-0.393213677252513,15.542
16343,02/10/2022 02:05:03,-0.38932255026999,15.542
16344,02/10/2022 02:20:03,-0.38682747647967,15.527
16345,02/10/2022 02:35:03,-0.387579959051354,15.527
16346,02/10/2022 02:50:03,-0.386906685171426,15.512
16347,02/10/2022 03:05:03,-0.389282945924112,15.512
16348,02/10/2022 03:20:03,-0.386372026502072,15.512
16349,02/10/2022 03:35:03,-0.390451274127516,15.512
16350,02/10/2022 03:50:03,-0.384708643975192,15.512
16351,02/10/2022 04:05:03,-0.387966101423665,15.512
16352,02/10/2022 04:20:03,-0.396688958603315,15.512
16353,02/10/2022 04:35:03,-0.385391818941589,15.512
16354,02/10/2022 04:50:03,-0.387619563397232,15.527
16355,02/10/2022 05:05:03,-0.388223529671873,15.527
16356,02/10/2022 05:20:03,-0.390758207808071,15.527
16357,02/10/2022 05:35:03,-0.388263134017751,15.527
16358,02/10/2022 05:50:03,-0.38682747647967,15.542
16359,02/10/2022 06:05:03,-0.386639355836749,15.542
16360,02/10/2022 06:20:03,-0.387926497077787,15.542
16361,02/10/2022 06:35:03,-0.39140177842859,15.557
16362,02/10/2022 06:50:03,-0.388678979649471,15.557
16363,02/10/2022 07:05:03,-0.388372045968916,15.557
16364,02/10/2022 07:20:03,-0.390223549138717,15.557
16365,02/10/2022 07:35:03,-0.392679018583158,15.557
16366,02/10/2022 07:50:03,-0.394570126098837,15.572
16367,02/10/2022 08:05:03,-0.387055201468469,15.572
16368,02/10/2022 08:20:03,-0.393738434835397,15.587
16369,02/10/2022 08:35:03,-0.394490917407081,15.587
16370,02/10/2022 08:50:03,-0.385282906990425,15.601
16371,02/10/2022 09:05:03,-0.393817643527154,15.601
16372,02/10/2022 09:20:03,-0.391362174082712,15.616
16373,02/10/2022 09:35:03,-0.397589957472042,15.631
16374,02/10/2022 09:50:03,-0.393055259869,15.646
16375,02/10/2022 10:05:03,-0.400352360597039,15.661
16376,02/10/2022 10:20:03,-0.400580085585838,15.676
16377,02/10/2022 10:35:03,-0.398688978070159,15.69
16378,02/10/2022 10:50:03,-0.403223675673201,15.72
16379,02/10/2022 11:05:03,-0.397292924877956,15.735
16380,02/10/2022 11:20:03,-0.398986010664245,15.764
16381,02/10/2022 11:35:03,-0.397966198757884,15.779
16382,02/10/2022 11:50:03,-0.396609749911559,15.808
16383,02/10/2022 12:05:03,-0.406243507046405,15.838
16384,02/10/2022 12:20:03,-0.402728621349724,15.896
16385,02/10/2022 12:35:03,-0.410590084006526,15.94
16386,02/10/2022 12:50:03,-0.411639599172295,15.998
16387,02/10/2022 13:05:03,-0.413837640368529,15.056
16388,02/10/2022 13:20:03,-0.419986215066104,15.114
16389,02/10/2022 13:35:03,-0.416966383692899,15.157
16390,02/10/2022 13:50:03,-0.422184256262338,15.2
16391,02/10/2022 14:05:03,-0.42233277255938,15.229
16392,02/10/2022 14:20:03,-0.424372396372102,15.258
16393,02/10/2022 14:35:03,-0.430372454772633,15.286
16394,02/10/2022 14:50:03,-0.432412078585355,15.315
16395,02/10/2022 15:05:03,-0.430946717787866,15.358
16396,02/10/2022 15:20:03,-0.426035778898982,15.386
16397,02/10/2022 15:35:03,-0.433699219826393,15.4
16398,02/10/2022 15:50:03,-0.435095273018596,15.429
16399,02/10/2022 16:05:03,-0.433738824172271,16.457
16400,02/10/2022 16:20:03,-0.438194313083557,16.485
16401,02/10/2022 16:35:03,-0.43687746858311,16.528
16402,02/10/2022 16:50:03,-0.441629990088481,16.57
16403,02/10/2022 17:05:03,-0.436798259891354,16.598
16404,02/10/2022 17:20:03,-0.448699365827721,16.626
16405,02/10/2022 17:35:03,-0.44726370828964,16.654
16406,02/10/2022 17:50:03,-0.448699365827721,16.682
16407,02/10/2022 18:05:03,-0.44476863449932,16.696
16408,02/10/2022 18:20:03,-0.444580513856399,16.71
16409,02/10/2022 18:35:03,-0.448392432147166,16.724
16410,02/10/2022 18:50:03,-0.44933303536177,16.724
16411,02/10/2022 19:05:03,-0.453303371036049,16.738
16412,02/10/2022 19:20:03,-0.445976567048602,16.752
16413,02/10/2022 19:35:03,-0.450204330971088,16.752
16414,02/10/2022 19:50:03,-0.449491452745283,16.752
16415,02/10/2022 20:05:03,-0.44726370828964,16.752
16416,02/10/2022 20:20:03,-0.453224162344293,16.738
16417,02/10/2022 20:35:03,-0.45058057225693,16.724
16418,02/10/2022 20:50:03,-0.450927110283364,16.724
16419,02/10/2022 21:05:03,-0.447976586515446,16.71
16420,02/10/2022 21:20:03,-0.445372600773961,16.696
16421,02/10/2022 21:35:03,-0.445293392082205,16.682
16422,02/10/2022 21:50:03,-0.44974888099349,16.668
16423,02/10/2022 22:05:03,-0.442392373746635,16.654
16424,02/10/2022 22:20:03,-0.440540870576834,16.64
16425,02/10/2022 22:35:03,-0.442877526983641,16.626
16426,02/10/2022 22:50:03,-0.443412185652996,16.598
16427,02/10/2022 23:05:03,-0.441402265099682,16.57
16428,02/10/2022 23:20:03,-0.437966588094758,16.528
16429,02/10/2022 23:35:03,-0.440382453193321,16.485
16430,02/10/2022 23:50:03,-0.433699219826393,16.457
16431,03/10/2022 00:05:03,-0.433778428518149,16.429
16432,03/10/2022 00:20:03,-0.433243769848795,16.4
16433,03/10/2022 00:35:03,-0.430570476502024,16.372
16434,03/10/2022 00:50:03,-0.428530852689302,15.343
16435,03/10/2022 01:05:03,-0.430184334129712,15.315
16436,03/10/2022 01:20:03,-0.425164483289664,15.301
16437,03/10/2022 01:35:03,-0.421808014976496,15.272
16438,03/10/2022 01:50:03,-0.428491248343424,15.258
16439,03/10/2022 02:05:03,-0.423689221405705,15.229
16440,03/10/2022 02:20:03,-0.422827826882857,15.215
16441,03/10/2022 02:35:03,-0.417461438016375,15.186
16442,03/10/2022 02:50:03,-0.418629766219779,15.172
16443,03/10/2022 03:05:03,-0.414926759880177,15.143
16444,03/10/2022 03:20:03,-0.418174316242181,15.128
16445,03/10/2022 03:35:03,-0.41798619559926,15.099
16446,03/10/2022 03:50:03,-0.417312921719332,15.071
16447,03/10/2022 04:05:03,-0.407827680881529,15.056
16448,03/10/2022 04:20:03,-0.410243545980093,15.042
16449,03/10/2022 04:35:03,-0.414629727286091,15.027
16450,03/10/2022 04:50:03,-0.412887136067455,15.027
16451,03/10/2022 05:05:03,-0.411194050281167,15.013
16452,03/10/2022 05:20:03,-0.411491082875252,15.013
16453,03/10/2022 05:35:03,-0.410283150325971,15.013
16454,03/10/2022 05:50:03,-0.410619787265934,15.013
16455,03/10/2022 06:05:03,-0.407372230903931,15.013
16456,03/10/2022 06:20:03,-0.40843164715617,15.013
16457,03/10/2022 06:35:03,-0.40718411026101,15.998
16458,03/10/2022 06:50:03,-0.409451459062531,15.998
16459,03/10/2022 07:05:03,-0.402461292015047,15.998
16460,03/10/2022 07:20:03,-0.410283150325971,15.984
16461,03/10/2022 07:35:03,-0.409639579705452,15.984
16462,03/10/2022 07:50:03,-0.409372250370775,15.984
16463,03/10/2022 08:05:03,-0.40676826462929,15.984
16464,03/10/2022 08:20:03,-0.40801580152445,15.984
16465,03/10/2022 08:35:03,-0.412322774138693,15.984
16466,03/10/2022 08:50:03,-0.407332626558053,15.984
16467,03/10/2022 09:05:03,-0.40759995589273,15.998
16468,03/10/2022 09:20:03,-0.404055366936641,15.013
16469,03/10/2022 09:35:03,-0.411194050281167,15.042
16470,03/10/2022 09:50:03,-0.408322735205005,15.085
16471,03/10/2022 10:05:03,-0.411154445935289,15.114
16472,03/10/2022 10:20:03,-0.416778263049978,15.157
16473,03/10/2022 10:35:03,-0.41923373249442,15.2
16474,03/10/2022 10:50:03,-0.418629766219779,15.243
16475,03/10/2022 11:05:03,-0.423045650785186,15.315
16476,03/10/2022 11:20:03,-0.427768469031149,15.415
16477,03/10/2022 11:35:03,-0.437253709868952,15.457
16478,03/10/2022 11:50:03,-0.438154708737679,15.556
16479,03/10/2022 12:05:03,-0.436986380534275,15.598
16480,03/10/2022 12:20:03,-0.444540909510521,15.682
16481,03/10/2022 12:35:03,-0.454630116622965,16.752
16482,03/10/2022 12:50:03,-0.4443527888676,16.808
16483,03/10/2022 13:05:03,-0.452511284118487,16.863
16484,03/10/2022 13:20:03,-0.45515487420585,16.905
16485,03/10/2022 13:35:03,-0.463956940077256,16.987
16486,03/10/2022 13:50:03,-0.463956940077256,16.056
16487,03/10/2022 14:05:03,-0.46470942264894,16.083
16488,03/10/2022 14:20:03,-0.469620361537823,16.111
16489,03/10/2022 14:35:03,-0.468184703999743,16.152
16490,03/10/2022 14:50:03,-0.469808482180744,16.206
16491,03/10/2022 15:05:03,-0.471471864707624,16.247
16492,03/10/2022 15:20:03,-0.481481863128312,16.274
16493,03/10/2022 15:35:03,-0.473362972223303,16.314
16494,03/10/2022 15:50:03,-0.485145265122036,16.355
16495,03/10/2022 16:05:03,-0.479818480601432,16.382
16496,03/10/2022 16:20:03,-0.480194721887274,16.422
16497,03/10/2022 16:35:03,-0.48068977621075,16.462
16498,03/10/2022 16:50:03,-0.488313612792283,17.529
16499,03/10/2022 17:05:03,-0.487224493280636,17.569
16500,03/10/2022 17:20:03,-0.497076074317811,17.609
16501,03/10/2022 17:35:03,-0.488729458424003,17.636
16502,03/10/2022 17:50:03,-0.493184947335289,17.649
16503,03/10/2022 18:05:03,-0.49896718183349,17.662
16504,03/10/2022 18:20:03,-0.497491919949531,17.662
16505,03/10/2022 18:35:03,-0.490887895274359,17.662
16506,03/10/2022 18:50:03,-0.498699852498813,17.676
16507,03/10/2022 19:05:03,-0.492244344120684,17.676
16508,03/10/2022 19:20:03,-0.495531504828566,17.689
16509,03/10/2022 19:35:03,-0.49503645050509,17.689
16510,03/10/2022 19:50:03,-0.490699774631438,17.689
16511,03/10/2022 20:05:03,-0.494323572279284,17.662
16512,03/10/2022 20:20:03,-0.493224551681167,17.636
16513,03/10/2022 20:35:03,-0.495680021125609,17.596
16514,03/10/2022 20:50:03,-0.489561149687443,17.569
